D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0003.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-552;9.196;49.97;3.300;206.0;14.00;
1-553;9.213;49.97;3.200;206.0;14.02;
1-554;9.229;49.97;3.200;206.0;14.03;
1-555;9.246;49.97;3.300;206.0;14.05;
1-556;9.263;49.97;3.200;206.0;14.07;
1-557;9.279;49.97;3.200;206.0;14.08;
1-558;9.296;49.97;3.200;206.0;14.10;
1-559;9.313;49.97;3.300;206.0;14.12;
1-560;9.329;49.97;3.200;206.0;14.13;
1-561;9.346;49.97;3.300;206.0;14.15;
1-562;9.363;49.97;3.200;206.1;14.17;
1-563;9.379;49.97;3.300;206.1;14.18;
1-564;9.396;49.97;3.200;206.1;14.20;
1-565;9.413;49.97;3.300;206.1;14.22;
1-566;9.429;49.97;3.300;206.1;14.24;
1-567;9.446;49.97;3.200;206.1;14.25;
1-568;9.463;49.97;3.200;206.1;14.27;
1-569;9.479;49.97;3.200;206.1;14.29;
1-570;9.496;49.97;3.300;206.1;14.30;
1-571;9.513;49.97;3.200;206.1;14.32;
1-572;9.529;49.97;3.200;206.1;14.34;
1-573;9.546;49.97;3.200;206.1;14.35;
1-574;9.563;49.97;3.200;206.2;14.37;
1-575;9.579;49.97;3.200;206.2;14.39;
1-576;9.596;49.97;3.200;206.2;14.40;
1-577;9.613;49.97;3.300;206.2;14.42;
1-578;9.629;49.97;3.200;206.2;14.44;
1-579;9.646;49.97;3.300;206.2;14.46;
1-580;9.663;49.97;3.200;206.2;14.47;
1-581;9.679;49.97;3.200;206.2;14.49;
1-582;9.696;49.97;3.200;206.2;14.51;
1-583;9.713;49.97;3.200;206.2;14.52;
1-584;9.729;49.97;3.200;206.2;14.54;
1-585;9.746;49.97;3.200;206.2;14.56;
1-586;9.763;49.97;3.200;206.2;14.57;
1-587;9.779;49.97;3.200;206.2;14.59;
1-588;9.796;49.97;3.200;206.2;14.61;
1-589;9.813;49.97;3.200;206.3;14.62;
1-590;9.829;49.97;3.300;206.3;14.64;
1-591;9.846;49.97;3.300;206.3;14.66;
1-592;9.863;49.97;3.200;206.3;14.67;
1-593;9.879;49.97;3.200;206.3;14.69;
1-594;9.896;49.97;3.200;206.3;14.71;
1-595;9.913;49.97;3.300;206.3;14.72;
1-596;9.929;49.97;3.200;206.3;14.74;
1-597;9.946;49.97;3.300;206.3;14.76;
1-598;9.963;49.97;3.200;206.3;14.78;
1-599;9.979;49.97;3.200;206.3;14.79;
1-600;9.996;49.97;3.200;206.3;14.81;
1-601;10.01;49.97;3.200;206.3;14.83;
1-602;10.03;49.97;3.300;206.4;14.84;
1-603;10.05;49.97;3.200;206.4;14.86;
1-604;10.06;49.97;3.200;206.4;14.88;
1-605;10.08;49.97;3.200;206.4;14.89;
1-606;10.10;49.97;3.300;206.4;14.91;
1-607;10.11;49.97;3.200;206.4;14.93;
1-608;10.13;49.97;3.200;206.4;14.94;
1-609;10.15;49.97;3.200;206.4;14.96;
1-610;10.16;49.97;3.200;206.4;14.98;
1-611;10.18;49.97;3.200;206.4;14.99;
1-612;10.20;49.97;3.200;206.4;15.01;
1-613;10.21;49.97;3.200;206.4;15.03;
1-614;10.23;49.97;3.200;206.4;15.04;
1-615;10.25;49.97;3.200;206.4;15.06;
1-616;10.26;49.97;3.200;206.4;15.08;
1-617;10.28;49.97;3.200;206.4;15.10;
1-618;10.30;49.97;3.200;206.4;15.11;
1-619;10.31;49.97;3.200;206.4;15.13;
1-620;10.33;49.97;3.300;206.4;15.15;
1-621;10.35;49.97;3.200;206.4;15.16;
1-622;10.36;49.97;3.200;206.5;15.18;
1-623;10.38;49.97;3.200;206.5;15.20;
1-624;10.40;49.97;3.300;206.5;15.21;
1-625;10.41;49.97;3.200;206.5;15.23;
1-626;10.43;49.97;3.200;206.5;15.25;
1-627;10.45;49.97;3.200;206.5;15.26;
1-628;10.46;49.97;3.200;206.5;15.28;
1-629;10.48;49.97;3.200;206.5;15.30;
1-630;10.50;49.97;3.200;206.5;15.31;
1-631;10.51;49.97;3.200;206.5;15.33;
1-632;10.53;49.97;3.200;206.5;15.35;
1-633;10.55;49.97;3.200;206.5;15.36;
1-634;10.56;49.97;3.200;206.5;15.38;
1-635;10.58;49.97;3.200;206.5;15.40;
1-636;10.60;49.97;3.200;206.5;15.41;
1-637;10.61;49.97;3.200;206.5;15.43;
1-638;10.63;49.97;3.200;206.5;15.45;
1-639;10.65;49.97;3.200;206.5;15.46;
1-640;10.66;49.97;3.200;206.5;15.48;
1-641;10.68;49.97;3.200;206.5;15.50;
1-642;10.70;49.97;3.200;206.5;15.51;
1-643;10.71;49.97;3.200;206.5;15.53;
1-644;10.73;49.97;3.200;206.5;15.55;
1-645;10.75;49.97;3.200;206.6;15.57;
1-646;10.76;49.97;3.200;206.6;15.58;
1-647;10.78;49.97;3.200;206.6;15.60;
1-648;10.80;49.97;3.200;206.6;15.62;
1-649;10.81;49.97;3.200;206.6;15.63;
1-650;10.83;49.97;3.200;206.6;15.65;
1-651;10.85;49.97;3.200;206.6;15.67;
1-652;10.86;49.97;3.200;206.6;15.68;
1-653;10.88;49.97;3.200;206.6;15.70;
1-654;10.90;49.97;3.200;206.6;15.72;
1-655;10.91;49.97;3.200;206.6;15.73;
1-656;10.93;49.97;3.200;206.6;15.75;
1-657;10.95;49.97;3.100;206.6;15.77;
1-658;10.96;49.97;3.200;206.6;15.78;
1-659;10.98;49.97;3.200;206.6;15.80;
1-660;11.00;49.97;3.200;206.6;15.82;
1-661;11.01;49.97;3.200;206.6;15.83;
1-662;11.03;49.97;3.200;206.6;15.85;
1-663;11.05;49.97;3.200;206.6;15.87;
1-664;11.06;49.97;3.200;206.6;15.88;
1-665;11.08;49.97;3.200;206.6;15.90;
1-666;11.10;49.97;3.200;206.6;15.92;
1-667;11.11;49.97;3.200;206.6;15.93;
1-668;11.13;49.97;3.200;206.7;15.95;
1-669;11.15;49.97;3.200;206.7;15.97;
1-670;11.16;49.97;3.200;206.7;15.98;
1-671;11.18;49.97;3.200;206.7;16.00;
1-672;11.20;49.97;3.200;206.7;16.02;
1-673;11.21;49.97;3.200;206.7;16.03;
1-674;11.23;49.97;3.200;206.7;16.05;
1-675;11.25;49.97;3.100;206.7;16.07;
1-676;11.26;49.97;3.200;206.7;16.08;
1-677;11.28;49.97;3.100;206.7;16.10;
1-678;11.30;49.97;3.200;206.7;16.12;
1-679;11.31;49.97;3.200;206.7;16.13;
1-680;11.33;49.97;3.200;206.7;16.15;
1-681;11.35;49.97;3.200;206.7;16.17;
1-682;11.36;49.97;3.200;206.7;16.18;
1-683;11.38;49.97;3.200;206.7;16.20;
1-684;11.40;49.97;3.200;206.7;16.22;
1-685;11.41;49.97;3.200;206.7;16.23;
1-686;11.43;49.97;3.200;206.7;16.25;
1-687;11.45;49.97;3.200;206.7;16.27;
1-688;11.46;49.97;3.200;206.7;16.28;
1-689;11.48;49.97;3.100;206.7;16.30;
1-690;11.50;49.97;3.200;206.7;16.32;
1-691;11.51;49.97;3.200;206.7;16.33;
1-692;11.53;49.97;3.300;206.8;16.35;
1-693;11.55;49.97;3.100;206.8;16.37;
1-694;11.56;49.97;3.200;206.8;16.38;
1-695;11.58;49.97;3.100;206.8;16.40;
1-696;11.60;49.97;3.200;206.8;16.42;
1-697;11.61;49.97;3.200;206.8;16.43;
1-698;11.63;49.97;3.200;206.8;16.45;
1-699;11.65;49.97;3.200;206.8;16.47;
1-700;11.66;49.97;3.200;206.8;16.48;
1-701;11.68;49.97;3.200;206.8;16.50;
1-702;11.70;49.97;3.100;206.8;16.52;
1-703;11.71;49.97;3.200;206.8;16.53;
1-704;11.73;49.97;3.200;206.8;16.55;
1-705;11.75;49.97;3.200;206.8;16.57;
1-706;11.76;49.97;3.200;206.8;16.58;
1-707;11.78;49.97;3.200;206.8;16.60;
1-708;11.80;49.97;3.200;206.8;16.62;
1-709;11.81;49.97;3.200;206.8;16.63;
1-710;11.83;49.97;3.200;206.8;16.65;
1-711;11.85;49.97;3.100;206.8;16.67;
1-712;11.86;49.97;3.200;206.8;16.68;
1-713;11.88;49.97;3.100;206.8;16.70;
1-714;11.90;49.97;3.200;206.8;16.72;
1-715;11.91;49.97;3.200;206.8;16.73;
1-716;11.93;49.97;3.200;206.8;16.75;
1-717;11.95;49.97;3.200;206.8;16.77;
1-718;11.96;49.97;3.200;206.8;16.78;
1-719;11.98;49.97;3.200;206.8;16.80;
1-720;12.00;49.97;3.100;206.8;16.82;
1-721;12.01;49.97;3.200;206.9;16.83;
1-722;12.03;49.97;3.100;206.8;16.85;
1-723;12.05;49.97;3.200;206.9;16.87;
1-724;12.06;49.97;3.200;206.9;16.88;
1-725;12.08;49.97;3.100;206.9;16.90;
1-726;12.10;49.97;3.200;206.8;16.92;
1-727;12.11;49.97;3.200;206.9;16.93;
1-728;12.13;49.97;3.200;206.9;16.95;
1-729;12.15;49.97;3.100;206.9;16.97;
1-730;12.16;49.97;3.200;206.9;16.98;
1-731;12.18;49.97;3.200;206.9;17.00;
1-732;12.20;49.97;3.200;206.9;17.02;
1-733;12.21;49.97;3.200;206.9;17.03;
1-734;12.23;49.97;3.200;206.9;17.05;
1-735;12.25;49.97;3.200;206.9;17.07;
1-736;12.26;49.97;3.200;206.9;17.08;
1-737;12.28;49.97;3.200;206.9;17.10;
1-738;12.30;49.97;3.200;206.9;17.12;
1-739;12.31;49.97;3.200;206.9;17.13;
1-740;12.33;49.97;3.200;206.9;17.15;
1-741;12.35;49.97;3.200;206.9;17.17;
1-742;12.36;49.97;3.200;206.9;17.18;
1-743;12.38;49.97;3.200;206.9;17.20;
1-744;12.40;49.97;3.100;206.9;17.22;
1-745;12.41;49.97;3.200;206.9;17.23;
1-746;12.43;49.97;3.200;207.0;17.25;
1-747;12.45;49.97;3.200;207.0;17.27;
1-748;12.46;49.97;3.200;207.0;17.28;
1-749;12.48;49.97;3.200;207.0;17.30;
1-750;12.50;49.97;3.200;207.0;17.32;
1-751;12.51;49.97;3.200;207.0;17.33;
1-752;12.53;49.97;3.100;207.0;17.35;
1-753;12.55;49.97;3.200;207.0;17.37;
1-754;12.56;49.97;3.100;207.0;17.38;
1-755;12.58;49.97;3.200;207.0;17.40;
1-756;12.60;49.97;3.100;207.0;17.42;
1-757;12.61;49.97;3.200;207.0;17.43;
1-758;12.63;49.97;3.100;207.0;17.45;
1-759;12.65;49.97;3.200;207.0;17.47;
1-760;12.66;49.97;3.200;207.0;17.48;
1-761;12.68;49.97;3.100;207.0;17.50;
1-762;12.70;49.97;3.100;207.0;17.51;
1-763;12.71;49.97;3.100;207.0;17.53;
1-764;12.73;49.97;3.200;207.0;17.55;
1-765;12.75;49.97;3.200;207.0;17.56;
1-766;12.76;49.97;3.200;207.0;17.58;
1-767;12.78;49.97;3.200;207.0;17.60;
1-768;12.80;49.97;3.100;207.0;17.61;
1-769;12.81;49.97;3.200;207.0;17.63;
1-770;12.83;49.97;3.200;207.0;17.65;
1-771;12.85;49.97;3.200;207.0;17.66;
1-772;12.86;49.97;3.100;207.0;17.68;
1-773;12.88;49.97;3.200;207.0;17.70;
1-774;12.90;49.97;3.100;207.0;17.71;
1-775;12.91;49.97;3.200;207.0;17.73;
1-776;12.93;49.97;3.200;207.0;17.75;
1-777;12.95;49.97;3.200;207.0;17.76;
1-778;12.96;49.97;3.200;207.0;17.78;
1-779;12.98;49.97;3.100;207.0;17.80;
1-780;13.00;49.97;3.200;207.0;17.81;
1-781;13.01;49.97;3.200;207.0;17.83;
1-782;13.03;49.97;3.200;207.0;17.85;
1-783;13.05;49.97;3.200;207.0;17.86;
1-784;13.06;49.97;3.200;207.0;17.88;
1-785;13.08;49.97;3.200;207.0;17.90;
1-786;13.10;49.97;3.100;207.0;17.91;
1-787;13.11;49.97;3.200;207.0;17.93;
1-788;13.13;49.97;3.100;207.0;17.95;
1-789;13.15;49.97;3.200;207.0;17.96;
1-790;13.16;49.97;3.100;207.0;17.98;
1-791;13.18;49.97;3.200;207.0;18.00;
1-792;13.20;49.97;3.100;207.0;18.01;
1-793;13.21;49.97;3.100;207.0;18.03;
1-794;13.23;49.97;3.100;207.0;18.04;
1-795;13.25;49.97;3.100;207.1;18.06;
1-796;13.26;49.97;3.100;207.0;18.08;
1-797;13.28;49.97;3.100;207.1;18.09;
1-798;13.30;49.97;3.200;207.1;18.11;
1-799;13.31;49.97;3.200;207.1;18.13;
1-800;13.33;49.97;3.200;207.1;18.14;
1-801;13.35;49.97;3.200;207.1;18.16;
1-802;13.36;49.97;3.200;207.1;18.18;
1-803;13.38;49.97;3.200;207.1;18.19;
1-804;13.40;49.97;3.100;207.1;18.21;
1-805;13.41;49.97;3.100;207.1;18.23;
1-806;13.43;49.97;3.100;207.1;18.24;
1-807;13.45;49.97;3.200;207.1;18.26;
1-808;13.46;49.97;3.100;207.1;18.28;
1-809;13.48;49.97;3.200;207.1;18.29;
1-810;13.50;49.97;3.200;207.1;18.31;
1-811;13.51;49.97;3.200;207.1;18.33;
1-812;13.53;49.97;3.200;207.1;18.34;
1-813;13.55;49.97;3.200;207.1;18.36;
1-814;13.56;49.97;3.200;207.1;18.38;
1-815;13.58;49.97;3.100;207.1;18.39;
1-816;13.60;49.97;3.200;207.1;18.41;
1-817;13.61;49.97;3.100;207.1;18.43;
1-818;13.63;49.97;3.200;207.1;18.44;
1-819;13.65;49.97;3.100;207.1;18.46;
1-820;13.66;49.97;3.200;207.1;18.47;
1-821;13.68;49.97;3.200;207.1;18.49;
1-822;13.70;49.97;3.100;207.1;18.51;
1-823;13.71;49.97;3.100;207.1;18.52;
1-824;13.73;49.97;3.100;207.1;18.54;
1-825;13.75;49.97;3.200;207.1;18.56;
1-826;13.76;49.97;3.100;207.1;18.57;
1-827;13.78;49.97;3.100;207.1;18.59;
1-828;13.80;49.97;3.100;207.1;18.61;
1-829;13.81;49.97;3.100;207.1;18.62;
1-830;13.83;49.97;3.100;207.1;18.64;
1-831;13.85;49.97;3.200;207.1;18.65;
1-832;13.86;49.97;3.200;207.1;18.67;
1-833;13.88;49.97;3.100;207.1;18.69;
1-834;13.90;49.97;3.100;207.1;18.70;
1-835;13.91;49.97;3.100;207.1;18.72;
1-836;13.93;49.97;3.200;207.1;18.74;
1-837;13.95;49.97;3.100;207.1;18.75;
1-838;13.96;49.97;3.200;207.1;18.77;
1-839;13.98;49.97;3.200;207.1;18.79;
1-840;14.00;49.97;3.100;207.1;18.80;
1-841;14.01;49.97;3.200;207.1;18.82;
1-842;14.03;49.97;3.200;207.1;18.84;
1-843;14.05;49.97;3.200;207.1;18.85;
1-844;14.06;49.97;3.100;207.1;18.87;
1-845;14.08;49.97;3.200;207.1;18.89;
1-846;14.10;49.97;3.200;207.1;18.90;
1-847;14.11;49.97;3.100;207.1;18.92;
1-848;14.13;49.97;3.200;207.1;18.94;
1-849;14.15;49.97;3.200;207.1;18.95;
1-850;14.16;49.97;3.200;207.1;18.97;
1-851;14.18;49.97;3.100;207.1;18.99;
1-852;14.20;49.97;3.200;207.1;19.00;
1-853;14.21;49.97;3.100;207.1;19.02;
1-854;14.23;49.97;3.200;207.1;19.04;
1-855;14.25;49.97;3.100;207.1;19.05;
1-856;14.26;49.97;3.200;207.2;19.07;
1-857;14.28;49.97;3.200;207.2;19.08;
1-858;14.30;49.97;3.100;207.2;19.10;
1-859;14.31;49.97;3.100;207.2;19.12;
1-860;14.33;49.97;3.200;207.2;19.13;
1-861;14.35;49.97;3.200;207.2;19.15;
1-862;14.36;49.97;3.100;207.2;19.17;
1-863;14.38;49.97;3.100;207.2;19.18;
1-864;14.40;49.97;3.100;207.2;19.20;
1-865;14.41;49.97;3.100;207.2;19.22;
1-866;14.43;49.97;3.200;207.2;19.23;
1-867;14.45;49.97;3.100;207.2;19.25;
1-868;14.46;49.97;3.200;207.2;19.27;
1-869;14.48;49.97;3.100;207.2;19.28;
1-870;14.50;49.97;3.200;207.2;19.30;
1-871;14.51;49.97;3.100;207.2;19.31;
1-872;14.53;49.97;3.200;207.2;19.33;
1-873;14.55;49.97;3.200;207.2;19.35;
1-874;14.56;49.97;3.200;207.2;19.36;
1-875;14.58;49.97;3.100;207.2;19.38;
1-876;14.60;49.97;3.100;207.2;19.40;
1-877;14.61;49.97;3.100;207.2;19.41;
1-878;14.63;49.97;3.100;207.2;19.43;
1-879;14.65;49.97;3.200;207.2;19.45;
1-880;14.66;49.97;3.100;207.2;19.46;
1-881;14.68;49.97;3.200;207.2;19.48;
1-882;14.70;49.97;3.100;207.2;19.50;
1-883;14.71;49.97;3.100;207.2;19.51;
1-884;14.73;49.97;3.200;207.2;19.53;
1-885;14.75;49.97;3.200;207.2;19.55;
1-886;14.76;49.97;3.200;207.2;19.56;
1-887;14.78;49.97;3.100;207.2;19.58;
1-888;14.80;49.97;3.200;207.2;19.60;
1-889;14.81;49.97;3.100;207.2;19.61;
1-890;14.83;49.97;3.200;207.2;19.63;
1-891;14.85;49.97;3.100;207.2;19.64;
1-892;14.86;49.97;3.200;207.2;19.66;
1-893;14.88;49.97;3.200;207.2;19.68;
1-894;14.90;49.97;3.100;207.2;19.69;
1-895;14.91;49.97;3.200;207.2;19.71;
1-896;14.93;49.97;3.200;207.2;19.73;
1-897;14.95;49.97;3.200;207.2;19.74;
1-898;14.96;49.97;3.100;207.2;19.76;
1-899;14.98;49.97;3.200;207.2;19.78;
1-900;15.00;49.97;3.200;207.2;19.79;
1-901;15.01;49.97;3.100;207.2;19.81;
1-902;15.03;49.97;3.100;207.2;19.83;
1-903;15.05;49.97;3.100;207.2;19.84;
1-904;15.06;49.97;3.200;207.2;19.86;
1-905;15.08;49.97;3.100;207.2;19.88;
1-906;15.10;49.97;3.100;207.2;19.89;
1-907;15.11;49.97;3.100;207.2;19.91;
1-908;15.13;49.97;3.100;207.2;19.92;
1-909;15.15;49.97;3.100;207.2;19.94;
1-910;15.16;49.97;3.200;207.2;19.96;
1-911;15.18;49.97;3.200;207.2;19.97;
1-912;15.20;49.97;3.100;207.2;19.99;
1-913;15.21;49.97;3.100;207.2;20.01;
1-914;15.23;49.97;3.100;207.2;20.02;
1-915;15.25;49.97;3.200;207.2;20.04;
1-916;15.26;49.97;3.100;207.2;20.06;
1-917;15.28;49.97;3.200;207.2;20.07;
1-918;15.30;49.97;3.200;207.2;20.09;
1-919;15.31;49.97;3.100;207.2;20.11;
1-920;15.33;49.97;3.100;207.2;20.12;
1-921;15.35;49.97;3.200;207.2;20.14;
1-922;15.36;49.97;3.200;207.2;20.16;
1-923;15.38;49.97;3.100;207.2;20.17;
1-924;15.40;49.97;3.200;207.2;20.19;
1-925;15.41;49.97;3.100;207.3;20.20;
1-926;15.43;49.97;3.200;207.3;20.22;
1-927;15.45;49.97;3.100;207.3;20.24;
1-928;15.46;49.97;3.200;207.2;20.25;
1-929;15.48;49.97;3.200;207.3;20.27;
1-930;15.50;49.97;3.200;207.3;20.29;
1-931;15.51;49.97;3.100;207.3;20.30;
1-932;15.53;49.97;3.100;207.3;20.32;
1-933;15.55;49.97;3.200;207.3;20.34;
1-934;15.56;49.97;3.100;207.3;20.35;
1-935;15.58;49.97;3.200;207.3;20.37;
1-936;15.60;49.97;3.200;207.3;20.39;
1-937;15.61;49.97;3.100;207.3;20.40;
1-938;15.63;49.97;3.100;207.3;20.42;
1-939;15.65;49.97;3.100;207.3;20.44;
1-940;15.66;49.97;3.200;207.3;20.45;
1-941;15.68;49.97;3.100;207.3;20.47;
1-942;15.70;49.97;3.200;207.3;20.48;
1-943;15.71;49.97;3.100;207.3;20.50;
1-944;15.73;49.97;3.100;207.3;20.52;
1-945;15.75;49.97;3.100;207.3;20.53;
1-946;15.76;49.97;3.100;207.3;20.55;
1-947;15.78;49.97;3.100;207.3;20.57;
1-948;15.80;49.97;3.100;207.3;20.58;
1-949;15.81;49.97;3.200;207.3;20.60;
1-950;15.83;49.97;3.100;207.3;20.62;
1-951;15.85;49.97;3.200;207.3;20.63;
1-952;15.86;49.97;3.200;207.3;20.65;
1-953;15.88;49.97;3.200;207.3;20.67;
1-954;15.90;49.97;3.200;207.3;20.68;
1-955;15.91;49.97;3.100;207.3;20.70;
1-956;15.93;49.97;3.200;207.3;20.72;
1-957;15.95;49.97;3.200;207.3;20.73;
1-958;15.96;49.97;3.200;207.3;20.75;
1-959;15.98;49.97;3.100;207.3;20.77;
1-960;16.00;49.97;3.200;207.3;20.78;
1-961;16.01;49.97;3.100;207.3;20.80;
1-962;16.03;49.97;3.200;207.3;20.81;
1-963;16.05;49.97;3.100;207.3;20.83;
1-964;16.06;49.97;3.100;207.3;20.85;
1-965;16.08;49.97;3.200;207.3;20.86;
1-966;16.10;49.97;3.100;207.3;20.88;
1-967;16.11;49.97;3.100;207.3;20.90;
1-968;16.13;49.97;3.100;207.3;20.91;
1-969;16.15;49.97;3.200;207.3;20.93;
1-970;16.16;49.97;3.100;207.3;20.95;
1-971;16.18;49.97;3.200;207.3;20.96;
1-972;16.20;49.97;3.200;207.3;20.98;
1-973;16.21;49.97;3.100;207.3;21.00;
1-974;16.23;49.97;3.100;207.3;21.01;
1-975;16.25;49.97;3.100;207.3;21.03;
1-976;16.26;49.97;3.200;207.3;21.04;
1-977;16.28;49.97;3.100;207.3;21.06;
1-978;16.30;49.97;3.200;207.3;21.08;
1-979;16.31;49.97;3.200;207.3;21.09;
1-980;16.33;49.97;3.100;207.3;21.11;
1-981;16.35;49.97;3.200;207.3;21.13;
1-982;16.36;49.97;3.200;207.3;21.14;
1-983;16.38;49.97;3.200;207.3;21.16;
1-984;16.40;49.97;3.100;207.3;21.18;
1-985;16.41;49.97;3.200;207.3;21.19;
1-986;16.43;49.97;3.200;207.3;21.21;
1-987;16.45;49.97;3.200;207.4;21.23;
1-988;16.46;49.97;3.200;207.3;21.24;
1-989;16.48;49.97;3.200;207.3;21.26;
1-990;16.50;49.97;3.100;207.4;21.28;
1-991;16.51;49.97;3.100;207.4;21.29;
1-992;16.53;49.97;3.100;207.4;21.31;
1-993;16.55;49.97;3.100;207.4;21.33;
1-994;16.56;49.97;3.200;207.4;21.34;
1-995;16.58;49.97;3.100;207.4;21.36;
1-996;16.60;49.97;3.100;207.4;21.37;
1-997;16.61;49.97;3.100;207.4;21.39;
1-998;16.63;49.97;3.100;207.3;21.41;
1-999;16.65;49.97;3.200;207.4;21.42;
1-1000;16.66;49.97;3.200;207.4;21.44;
1-1001;16.68;49.97;3.200;207.4;21.46;
1-1002;16.70;49.97;3.100;207.4;21.47;
1-1003;16.71;49.97;3.200;207.4;21.49;
1-1004;16.73;49.97;3.100;207.4;21.51;
1-1005;16.75;49.97;3.200;207.4;21.52;
1-1006;16.76;49.97;3.100;207.4;21.54;
1-1007;16.78;49.97;3.100;207.4;21.56;
1-1008;16.80;49.97;3.200;207.4;21.57;
1-1009;16.81;49.97;3.100;207.4;21.59;
1-1010;16.83;49.97;3.200;207.4;21.61;
1-1011;16.85;49.97;3.100;207.4;21.62;
1-1012;16.86;49.97;3.200;207.4;21.64;
1-1013;16.88;49.97;3.100;207.4;21.65;
1-1014;16.90;49.97;3.100;207.4;21.67;
1-1015;16.91;49.97;3.200;207.4;21.69;
1-1016;16.93;49.97;3.100;207.4;21.70;
1-1017;16.95;49.97;3.100;207.4;21.72;
1-1018;16.96;49.97;3.100;207.4;21.74;
1-1019;16.98;49.97;3.100;207.4;21.75;
1-1020;17.00;49.97;3.100;207.4;21.77;
1-1021;17.01;49.97;3.200;207.4;21.79;
1-1022;17.03;49.97;3.100;207.4;21.80;
1-1023;17.05;49.97;3.200;207.4;21.82;
1-1024;17.06;49.97;3.100;207.4;21.83;
1-1025;17.08;49.97;3.100;207.4;21.85;
1-1026;17.10;49.97;3.100;207.4;21.87;
1-1027;17.11;49.97;3.100;207.4;21.88;
1-1028;17.13;49.97;3.200;207.4;21.90;
1-1029;17.15;49.97;3.100;207.4;21.92;
1-1030;17.16;49.97;3.200;207.4;21.93;
1-1031;17.18;49.97;3.100;207.4;21.95;
1-1032;17.20;49.97;3.100;207.4;21.97;
1-1033;17.21;49.97;3.100;207.4;21.98;
1-1034;17.23;49.97;3.100;207.4;22.00;
1-1035;17.25;49.97;3.200;207.4;22.01;
1-1036;17.26;49.97;3.200;207.4;22.03;
1-1037;17.28;49.97;3.200;207.4;22.05;
1-1038;17.30;49.97;3.100;207.4;22.06;
1-1039;17.31;49.97;3.200;207.4;22.08;
1-1040;17.33;49.97;3.100;207.4;22.10;
1-1041;17.35;49.97;3.200;207.4;22.11;
1-1042;17.36;49.97;3.100;207.4;22.13;
1-1043;17.38;49.97;3.200;207.4;22.15;
1-1044;17.40;49.97;3.200;207.4;22.16;
1-1045;17.41;49.97;3.100;207.4;22.18;
1-1046;17.43;49.97;3.200;207.4;22.20;
1-1047;17.45;49.97;3.100;207.4;22.21;
1-1048;17.46;49.97;3.200;207.4;22.23;
1-1049;17.48;49.97;3.100;207.4;22.25;
1-1050;17.50;49.97;3.200;207.4;22.26;
1-1051;17.51;49.97;3.200;207.4;22.28;
1-1052;17.53;49.97;3.100;207.4;22.30;
1-1053;17.55;49.97;3.200;207.4;22.31;
1-1054;17.56;49.97;3.100;207.4;22.33;
1-1055;17.58;49.97;3.200;207.4;22.35;
1-1056;17.60;49.97;3.100;207.4;22.36;
1-1057;17.61;49.97;3.200;207.4;22.38;
1-1058;17.63;49.97;3.100;207.4;22.39;
1-1059;17.65;49.97;3.200;207.4;22.41;
1-1060;17.66;49.97;3.100;207.4;22.43;
1-1061;17.68;49.97;3.200;207.4;22.44;
1-1062;17.70;49.97;3.200;207.4;22.46;
1-1063;17.71;49.97;3.100;207.4;22.48;
1-1064;17.73;49.97;3.100;207.4;22.49;
1-1065;17.75;49.97;3.100;207.4;22.51;
1-1066;17.76;49.97;3.200;207.4;22.53;
1-1067;17.78;49.97;3.200;207.4;22.54;
1-1068;17.80;49.97;3.200;207.4;22.56;
1-1069;17.81;49.97;3.200;207.4;22.58;
1-1070;17.83;49.97;3.100;207.5;22.59;
1-1071;17.85;49.97;3.100;207.4;22.61;
1-1072;17.86;49.97;3.100;207.5;22.63;
1-1073;17.88;49.97;3.200;207.5;22.64;
1-1074;17.90;49.97;3.100;207.5;22.66;
1-1075;17.91;49.97;3.200;207.5;22.68;
1-1076;17.93;49.97;3.100;207.5;22.69;
1-1077;17.95;49.97;3.100;207.5;22.71;
1-1078;17.96;49.97;3.100;207.4;22.72;
1-1079;17.98;49.97;3.200;207.5;22.74;
1-1080;18.00;49.97;3.200;207.5;22.76;
1-1081;18.01;49.97;3.100;207.5;22.77;
1-1082;18.03;49.97;3.200;207.5;22.79;
1-1083;18.05;49.97;3.200;207.5;22.81;
1-1084;18.06;49.97;3.200;207.5;22.82;
1-1085;18.08;49.97;3.200;207.5;22.84;
1-1086;18.10;49.97;3.200;207.5;22.86;
1-1087;18.11;49.97;3.200;207.5;22.87;
1-1088;18.13;49.97;3.200;207.5;22.89;
1-1089;18.15;49.97;3.200;207.5;22.91;
1-1090;18.16;49.97;3.200;207.5;22.92;
1-1091;18.18;49.97;3.200;207.5;22.94;
1-1092;18.20;49.97;3.200;207.5;22.96;
1-1093;18.21;49.97;3.200;207.5;22.97;
1-1094;18.23;49.97;3.200;207.5;22.99;
1-1095;18.25;49.97;3.200;207.5;23.01;
1-1096;18.26;49.97;3.200;207.5;23.02;
1-1097;18.28;49.97;3.200;207.5;23.04;
1-1098;18.30;49.97;3.200;207.5;23.06;
1-1099;18.31;49.97;3.200;207.5;23.07;
1-1100;18.33;49.97;3.200;207.5;23.09;
1-1101;18.35;49.97;3.200;207.5;23.11;
1-1102;18.36;49.97;3.200;207.5;23.13;
