D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0012.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-1103;18.38;49.97;3.900;208.2;25.11;
1-1104;18.39;49.97;3.800;208.2;25.13;
1-1105;18.41;49.97;3.800;208.2;25.15;
1-1106;18.43;49.97;3.800;208.2;25.17;
1-1107;18.44;49.97;3.800;208.2;25.19;
1-1108;18.46;49.97;3.800;208.2;25.21;
1-1109;18.48;49.97;3.800;208.2;25.23;
1-1110;18.49;49.97;3.900;208.2;25.25;
1-1111;18.51;49.97;3.800;208.2;25.27;
1-1112;18.53;49.97;3.800;208.2;25.29;
1-1113;18.54;49.97;3.800;208.2;25.31;
1-1114;18.56;49.97;3.900;208.2;25.33;
1-1115;18.58;49.97;3.900;208.2;25.35;
1-1116;18.59;49.97;3.800;208.2;25.37;
1-1117;18.61;49.97;3.800;208.2;25.39;
1-1118;18.63;49.97;3.800;208.2;25.41;
1-1119;18.64;49.97;3.800;208.2;25.43;
1-1120;18.66;49.97;3.800;208.2;25.45;
1-1121;18.68;49.97;3.800;208.2;25.47;
1-1122;18.69;49.97;3.800;208.2;25.49;
1-1123;18.71;49.97;3.700;208.2;25.51;
1-1124;18.73;49.97;3.800;208.2;25.53;
1-1125;18.74;49.97;3.700;208.2;25.55;
1-1126;18.76;49.97;3.800;208.2;25.57;
1-1127;18.78;49.97;3.800;208.2;25.59;
1-1128;18.79;49.97;3.800;208.2;25.61;
1-1129;18.81;49.97;3.700;208.2;25.63;
1-1130;18.83;49.97;3.800;208.2;25.65;
1-1131;18.84;49.97;3.800;208.2;25.67;
1-1132;18.86;49.97;3.800;208.2;25.69;
1-1133;18.88;49.97;3.800;208.2;25.71;
1-1134;18.89;49.97;3.800;208.2;25.73;
1-1135;18.91;49.97;3.800;208.2;25.75;
1-1136;18.93;49.97;3.800;208.2;25.77;
1-1137;18.94;49.97;3.800;208.2;25.79;
1-1138;18.96;49.97;3.800;208.2;25.81;
1-1139;18.98;49.97;3.900;208.2;25.83;
1-1140;18.99;49.97;3.800;208.2;25.85;
1-1141;19.01;49.97;3.800;208.2;25.87;
1-1142;19.03;49.97;3.900;208.2;25.89;
1-1143;19.04;49.97;3.800;208.2;25.91;
1-1144;19.06;49.97;3.900;208.2;25.93;
1-1145;19.08;49.97;3.900;208.2;25.95;
1-1146;19.09;49.97;3.900;208.2;25.97;
1-1147;19.11;49.97;3.900;208.2;25.99;
1-1148;19.13;49.97;3.900;208.2;26.01;
1-1149;19.14;49.97;3.800;208.2;26.03;
1-1150;19.16;49.97;3.900;208.2;26.05;
1-1151;19.18;49.97;3.900;208.2;26.07;
1-1152;19.19;49.97;3.900;208.2;26.09;
1-1153;19.21;49.97;4.000;208.2;26.11;
1-1154;19.23;49.97;3.900;208.2;26.13;
1-1155;19.24;49.97;3.900;208.2;26.15;
1-1156;19.26;49.97;3.900;208.2;26.17;
1-1157;19.28;49.97;3.900;208.2;26.19;
1-1158;19.29;49.97;3.900;208.2;26.21;
1-1159;19.31;49.97;3.900;208.2;26.23;
1-1160;19.33;49.97;3.900;208.3;26.25;
1-1161;19.34;49.97;3.900;208.2;26.27;
1-1162;19.36;49.97;3.900;208.3;26.29;
1-1163;19.38;49.97;3.900;208.3;26.31;
1-1164;19.39;49.97;4.000;208.3;26.33;
1-1165;19.41;49.97;4.000;208.3;26.36;
1-1166;19.43;49.97;4.000;208.3;26.38;
1-1167;19.44;49.97;4.000;208.3;26.40;
1-1168;19.46;49.97;4.000;208.3;26.42;
1-1169;19.48;49.97;4.000;208.3;26.44;
1-1170;19.49;49.97;4.000;208.3;26.46;
1-1171;19.51;49.97;4.000;208.2;26.48;
1-1172;19.53;49.97;4.000;208.3;26.50;
1-1173;19.54;49.97;4.000;208.3;26.52;
1-1174;19.56;49.97;4.000;208.3;26.54;
1-1175;19.58;49.97;4.100;208.3;26.56;
1-1176;19.59;49.97;4.100;208.3;26.59;
1-1177;19.61;49.97;4.000;208.3;26.61;
1-1178;19.63;49.97;4.100;208.3;26.63;
1-1179;19.64;49.97;4.000;208.3;26.65;
1-1180;19.66;49.97;4.100;208.3;26.67;
1-1181;19.68;49.97;4.100;208.3;26.69;
1-1182;19.69;49.97;4.200;208.3;26.71;
1-1183;19.71;49.97;4.100;208.3;26.74;
1-1184;19.73;49.97;4.100;208.3;26.76;
1-1185;19.74;49.97;4.100;208.3;26.78;
1-1186;19.76;49.97;4.100;208.3;26.80;
1-1187;19.78;49.97;4.100;208.3;26.82;
1-1188;19.79;49.97;4.100;208.3;26.84;
1-1189;19.81;49.97;4.200;208.3;26.86;
1-1190;19.83;49.97;4.100;208.3;26.89;
1-1191;19.84;49.97;4.100;208.3;26.91;
1-1192;19.86;49.97;4.000;208.3;26.93;
1-1193;19.88;49.97;4.100;208.3;26.95;
1-1194;19.89;49.97;4.100;208.3;26.97;
1-1195;19.91;49.97;4.100;208.3;26.99;
1-1196;19.93;49.97;4.200;208.3;27.02;
1-1197;19.94;49.97;4.100;208.3;27.04;
1-1198;19.96;49.97;4.200;208.3;27.06;
1-1199;19.98;49.97;4.100;208.4;27.08;
1-1200;19.99;49.97;4.200;208.4;27.10;
1-1201;20.01;49.97;4.200;208.4;27.12;
1-1202;20.03;49.97;4.200;208.4;27.15;
1-1203;20.04;49.97;4.200;208.4;27.17;
1-1204;20.06;49.97;4.200;208.4;27.19;
1-1205;20.08;49.97;4.200;208.4;27.21;
1-1206;20.09;49.97;4.200;208.4;27.23;
1-1207;20.11;49.97;4.200;208.4;27.26;
1-1208;20.13;49.97;4.200;208.4;27.28;
1-1209;20.14;49.97;4.200;208.4;27.30;
1-1210;20.16;49.97;4.100;208.4;27.32;
1-1211;20.18;49.97;4.200;208.4;27.34;
1-1212;20.19;49.97;4.300;208.4;27.37;
1-1213;20.21;49.97;4.200;208.4;27.39;
1-1214;20.23;49.97;4.300;208.4;27.41;
1-1215;20.24;49.97;4.300;208.4;27.43;
1-1216;20.26;49.97;4.200;208.4;27.45;
1-1217;20.28;49.97;4.200;208.4;27.48;
1-1218;20.29;49.97;4.300;208.4;27.50;
1-1219;20.31;49.97;4.300;208.4;27.52;
1-1220;20.33;49.97;4.300;208.5;27.54;
1-1221;20.34;49.97;4.400;208.5;27.57;
1-1222;20.36;49.97;4.300;208.4;27.59;
1-1223;20.38;49.97;4.400;208.4;27.61;
1-1224;20.39;49.97;4.300;208.4;27.64;
1-1225;20.41;49.97;4.400;208.5;27.66;
1-1226;20.43;49.97;4.300;208.4;27.68;
1-1227;20.44;49.97;4.300;208.5;27.70;
1-1228;20.46;49.97;4.300;208.5;27.73;
1-1229;20.48;49.97;4.400;208.5;27.75;
1-1230;20.49;49.97;4.400;208.5;27.77;
1-1231;20.51;49.97;4.400;208.5;27.79;
1-1232;20.53;49.97;4.400;208.5;27.82;
1-1233;20.54;49.97;4.400;208.5;27.84;
1-1234;20.56;49.97;4.400;208.5;27.86;
1-1235;20.58;49.97;4.400;208.5;27.89;
1-1236;20.59;49.97;4.500;208.5;27.91;
1-1237;20.61;49.97;4.500;208.5;27.93;
1-1238;20.63;49.97;4.400;208.5;27.96;
1-1239;20.64;49.97;4.500;208.5;27.98;
1-1240;20.66;49.97;4.500;208.5;28.00;
1-1241;20.68;49.97;4.500;208.5;28.03;
1-1242;20.69;49.97;4.500;208.5;28.05;
1-1243;20.71;49.97;4.600;208.6;28.07;
1-1244;20.73;49.97;4.500;208.5;28.10;
1-1245;20.74;49.97;4.500;208.6;28.12;
1-1246;20.76;49.97;4.500;208.6;28.15;
1-1247;20.78;49.97;4.600;208.6;28.17;
1-1248;20.79;49.97;4.500;208.6;28.19;
1-1249;20.81;49.97;4.600;208.6;28.22;
1-1250;20.83;49.97;4.600;208.6;28.24;
1-1251;20.84;49.97;4.600;208.6;28.27;
1-1252;20.86;49.97;4.600;208.6;28.29;
1-1253;20.88;49.97;4.600;208.6;28.31;
1-1254;20.89;49.97;4.700;208.6;28.34;
1-1255;20.91;49.97;4.600;208.6;28.36;
1-1256;20.93;49.97;4.600;208.6;28.39;
1-1257;20.94;49.97;4.700;208.6;28.41;
1-1258;20.96;49.97;4.600;208.6;28.43;
1-1259;20.98;49.97;4.700;208.6;28.46;
1-1260;20.99;49.97;4.700;208.6;28.48;
1-1261;21.01;49.97;4.800;208.6;28.51;
1-1262;21.03;49.97;4.700;208.7;28.53;
1-1263;21.04;49.97;4.800;208.7;28.56;
1-1264;21.06;49.97;4.700;208.7;28.58;
1-1265;21.08;49.97;4.800;208.7;28.61;
1-1266;21.09;49.97;4.800;208.7;28.63;
1-1267;21.11;49.97;4.800;208.7;28.66;
1-1268;21.13;49.97;4.800;208.7;28.68;
1-1269;21.14;49.97;4.800;208.7;28.71;
1-1270;21.16;49.97;4.800;208.7;28.73;
1-1271;21.18;49.97;4.800;208.7;28.76;
1-1272;21.19;49.97;4.900;208.7;28.78;
1-1273;21.21;49.97;4.900;208.7;28.81;
1-1274;21.23;49.97;4.900;208.8;28.84;
1-1275;21.24;49.97;4.900;208.8;28.86;
1-1276;21.26;49.97;4.900;208.8;28.89;
1-1277;21.28;49.97;4.900;208.7;28.91;
1-1278;21.29;49.97;4.900;208.8;28.94;
1-1279;21.31;49.97;5.000;208.8;28.96;
1-1280;21.33;49.97;4.900;208.8;28.99;
1-1281;21.34;49.97;5.000;208.8;29.02;
1-1282;21.36;49.97;4.900;208.8;29.04;
1-1283;21.38;49.97;5.100;208.8;29.07;
1-1284;21.39;49.97;5.100;208.8;29.09;
1-1285;21.41;49.97;5.100;208.8;29.12;
1-1286;21.43;49.97;5.100;208.8;29.15;
1-1287;21.44;49.97;5.100;208.8;29.17;
1-1288;21.46;49.97;5.100;208.8;29.20;
1-1289;21.48;49.97;5.100;208.9;29.23;
1-1290;21.49;49.97;5.200;208.9;29.25;
1-1291;21.51;49.97;5.100;208.9;29.28;
1-1292;21.53;49.97;5.100;208.9;29.31;
1-1293;21.54;49.97;5.200;208.9;29.34;
1-1294;21.56;49.97;5.100;208.9;29.36;
1-1295;21.58;49.97;5.200;208.9;29.39;
1-1296;21.59;49.97;5.100;208.9;29.42;
1-1297;21.61;49.97;5.300;208.9;29.44;
1-1298;21.63;49.97;5.200;208.9;29.47;
1-1299;21.64;49.97;5.200;208.9;29.50;
1-1300;21.66;49.97;5.200;208.9;29.53;
1-1301;21.68;49.97;5.300;209.0;29.55;
1-1302;21.69;49.97;5.300;209.0;29.58;
1-1303;21.71;49.97;5.300;209.0;29.61;
1-1304;21.73;49.97;5.300;209.0;29.64;
1-1305;21.74;49.97;5.300;209.0;29.66;
1-1306;21.76;49.97;5.300;209.0;29.69;
1-1307;21.78;49.97;5.300;209.0;29.72;
1-1308;21.79;49.97;5.400;209.0;29.75;
1-1309;21.81;49.97;5.300;209.0;29.78;
1-1310;21.83;49.97;5.300;209.0;29.80;
1-1311;21.84;49.97;5.400;209.0;29.83;
1-1312;21.86;49.97;5.300;209.0;29.86;
1-1313;21.88;49.97;5.300;209.0;29.89;
1-1314;21.89;49.97;5.400;209.0;29.91;
1-1315;21.91;49.97;5.500;209.0;29.94;
1-1316;21.93;49.97;5.400;209.0;29.97;
1-1317;21.94;49.97;5.400;209.0;30.00;
1-1318;21.96;49.97;5.400;209.0;30.03;
1-1319;21.98;49.97;5.300;209.0;30.06;
1-1320;21.99;49.97;5.400;209.0;30.08;
1-1321;22.01;49.97;5.400;209.1;30.11;
1-1322;22.03;49.97;5.400;209.1;30.14;
1-1323;22.04;49.97;5.400;209.1;30.17;
1-1324;22.06;49.97;5.400;209.1;30.20;
1-1325;22.08;49.97;5.300;209.1;30.23;
1-1326;22.09;49.97;5.500;209.1;30.25;
1-1327;22.11;49.97;5.400;209.1;30.28;
1-1328;22.13;49.97;5.400;209.1;30.31;
1-1329;22.14;49.97;5.400;209.1;30.34;
1-1330;22.16;49.97;5.400;209.2;30.37;
1-1331;22.18;49.97;5.500;209.2;30.40;
1-1332;22.19;49.97;5.400;209.2;30.42;
1-1333;22.21;49.97;5.600;209.2;30.45;
1-1334;22.23;49.97;5.500;209.2;30.48;
1-1335;22.24;49.97;5.500;209.2;30.51;
1-1336;22.26;49.97;5.600;209.2;30.54;
1-1337;22.28;49.97;5.500;209.2;30.57;
1-1338;22.29;49.97;5.500;209.2;30.60;
1-1339;22.31;49.97;5.600;209.2;30.63;
1-1340;22.33;49.97;5.600;209.2;30.66;
1-1341;22.34;49.97;5.500;209.2;30.68;
1-1342;22.36;49.97;5.600;209.2;30.71;
1-1343;22.38;49.97;5.600;209.2;30.74;
1-1344;22.39;49.97;5.700;209.2;30.77;
1-1345;22.41;49.97;5.600;209.2;30.80;
1-1346;22.43;49.97;5.700;209.2;30.83;
1-1347;22.44;49.97;5.600;209.2;30.86;
1-1348;22.46;49.97;5.700;209.3;30.89;
1-1349;22.48;49.97;5.700;209.3;30.92;
1-1350;22.49;49.97;5.700;209.3;30.95;
1-1351;22.51;49.97;5.800;209.3;30.98;
1-1352;22.53;49.97;5.700;209.3;31.01;
1-1353;22.54;49.97;5.700;209.3;31.04;
1-1354;22.56;49.97;5.700;209.3;31.07;
1-1355;22.58;49.97;5.700;209.3;31.10;
1-1356;22.59;49.97;5.800;209.3;31.13;
1-1357;22.61;49.97;5.800;209.3;31.16;
1-1358;22.63;49.97;5.900;209.3;31.19;
1-1359;22.64;49.97;5.800;209.3;31.22;
1-1360;22.66;49.97;5.700;209.3;31.25;
1-1361;22.68;49.97;5.600;209.4;31.28;
1-1362;22.69;49.97;5.800;209.4;31.31;
1-1363;22.71;49.97;5.800;209.4;31.34;
1-1364;22.73;49.97;5.800;209.4;31.37;
1-1365;22.74;49.97;5.800;209.4;31.40;
1-1366;22.76;49.97;5.800;209.4;31.43;
1-1367;22.78;49.97;5.800;209.4;31.46;
1-1368;22.79;49.97;5.800;209.4;31.49;
1-1369;22.81;49.97;5.900;209.4;31.52;
1-1370;22.83;49.97;5.900;209.4;31.56;
1-1371;22.84;49.97;5.900;209.4;31.59;
1-1372;22.86;49.97;5.900;209.4;31.62;
1-1373;22.88;49.97;5.800;209.5;31.65;
1-1374;22.89;49.97;5.900;209.5;31.68;
1-1375;22.91;49.97;5.900;209.4;31.71;
1-1376;22.93;49.97;6.000;209.5;31.74;
1-1377;22.94;49.97;5.900;209.5;31.77;
1-1378;22.96;49.97;6.000;209.5;31.80;
1-1379;22.98;49.97;5.900;209.5;31.83;
1-1380;22.99;49.97;6.000;209.5;31.86;
1-1381;23.01;49.97;6.000;209.6;31.90;
1-1382;23.03;49.97;6.000;209.6;31.93;
1-1383;23.04;49.97;6.000;209.6;31.96;
1-1384;23.06;49.97;6.000;209.6;31.99;
1-1385;23.08;49.97;5.900;209.6;32.02;
1-1386;23.09;49.97;6.000;209.6;32.05;
1-1387;23.11;49.97;6.100;209.6;32.08;
1-1388;23.13;49.97;6.000;209.6;32.12;
1-1389;23.14;49.97;6.000;209.6;32.15;
1-1390;23.16;49.97;6.200;209.6;32.18;
1-1391;23.18;49.97;6.000;209.6;32.21;
1-1392;23.19;49.97;6.000;209.6;32.24;
1-1393;23.21;49.97;6.000;209.6;32.27;
1-1394;23.23;49.97;6.100;209.6;32.31;
1-1395;23.24;49.97;6.000;209.6;32.34;
1-1396;23.26;49.97;6.100;209.6;32.37;
1-1397;23.28;49.97;6.100;209.6;32.40;
1-1398;23.29;49.97;6.100;209.6;32.43;
1-1399;23.31;49.97;6.100;209.6;32.46;
1-1400;23.33;49.97;6.100;209.7;32.50;
1-1401;23.34;49.97;6.000;209.6;32.53;
1-1402;23.36;49.97;6.100;209.7;32.56;
1-1403;23.38;49.97;6.100;209.7;32.59;
1-1404;23.39;49.97;6.100;209.7;32.62;
1-1405;23.41;49.97;6.200;209.7;32.66;
1-1406;23.43;49.97;6.200;209.7;32.69;
1-1407;23.44;49.97;6.200;209.8;32.72;
1-1408;23.46;49.97;6.300;209.8;32.75;
1-1409;23.48;49.97;6.200;209.8;32.79;
1-1410;23.49;49.97;6.200;209.8;32.82;
1-1411;23.51;49.97;6.200;209.8;32.85;
1-1412;23.53;49.97;6.300;209.8;32.88;
1-1413;23.54;49.97;6.200;209.8;32.92;
1-1414;23.56;49.97;6.300;209.8;32.95;
1-1415;23.58;49.97;6.200;209.8;32.98;
1-1416;23.59;49.97;6.300;209.8;33.01;
1-1417;23.61;49.97;6.400;209.8;33.05;
1-1418;23.63;49.97;6.300;209.8;33.08;
1-1419;23.64;49.97;6.300;209.8;33.11;
1-1420;23.66;49.97;6.300;209.8;33.15;
1-1421;23.68;49.97;6.400;209.8;33.18;
1-1422;23.69;49.97;6.300;209.8;33.21;
1-1423;23.71;49.97;6.400;209.8;33.25;
1-1424;23.73;49.97;6.500;209.8;33.28;
1-1425;23.74;49.97;6.300;209.8;33.31;
1-1426;23.76;49.97;6.300;209.8;33.35;
1-1427;23.78;49.97;6.300;209.8;33.38;
1-1428;23.79;49.97;6.400;209.8;33.41;
1-1429;23.81;49.97;6.400;209.8;33.45;
1-1430;23.83;49.97;6.400;209.9;33.48;
1-1431;23.84;49.97;6.400;209.9;33.51;
1-1432;23.86;49.97;6.400;209.9;33.55;
1-1433;23.88;49.97;6.400;209.9;33.58;
1-1434;23.89;49.97;6.400;209.9;33.61;
1-1435;23.91;49.97;6.500;210.0;33.65;
1-1436;23.93;49.97;6.500;210.0;33.68;
1-1437;23.94;49.97;6.500;210.0;33.72;
1-1438;23.96;49.97;6.500;210.0;33.75;
1-1439;23.98;49.97;6.500;210.0;33.78;
1-1440;23.99;49.97;6.500;210.0;33.82;
1-1441;24.01;49.97;6.600;210.0;33.85;
1-1442;24.03;49.97;6.600;210.0;33.89;
1-1443;24.04;49.97;6.500;210.0;33.92;
1-1444;24.06;49.97;6.600;210.1;33.96;
1-1445;24.08;49.97;6.600;210.1;33.99;
1-1446;24.09;49.97;6.600;210.1;34.02;
1-1447;24.11;49.97;6.600;210.1;34.06;
1-1448;24.13;49.97;6.600;210.1;34.09;
1-1449;24.14;49.97;6.600;210.1;34.13;
1-1450;24.16;49.97;6.600;210.1;34.16;
1-1451;24.18;49.97;6.700;210.1;34.20;
1-1452;24.19;49.97;6.700;210.2;34.23;
1-1453;24.21;49.97;6.800;210.2;34.27;
1-1454;24.23;49.97;6.700;210.2;34.30;
1-1455;24.24;49.97;6.800;210.2;34.34;
1-1456;24.26;49.97;6.700;210.2;34.37;
1-1457;24.28;49.97;6.800;210.2;34.41;
1-1458;24.29;49.97;6.700;210.2;34.44;
1-1459;24.31;49.97;6.900;210.2;34.48;
1-1460;24.33;49.97;6.800;210.2;34.52;
1-1461;24.34;49.97;6.800;210.2;34.55;
1-1462;24.36;49.97;6.900;210.3;34.59;
1-1463;24.38;49.97;6.900;210.3;34.62;
1-1464;24.39;49.97;6.900;210.3;34.66;
1-1465;24.41;49.97;6.800;210.3;34.70;
1-1466;24.43;49.97;6.900;210.3;34.73;
1-1467;24.44;49.97;7.000;210.3;34.77;
1-1468;24.46;49.97;6.800;210.3;34.80;
1-1469;24.48;49.97;7.000;210.4;34.84;
1-1470;24.49;49.97;6.900;210.4;34.88;
1-1471;24.51;49.97;7.000;210.4;34.91;
1-1472;24.53;49.97;6.900;210.4;34.95;
1-1473;24.54;49.97;7.100;210.4;34.99;
1-1474;24.56;49.97;7.000;210.4;35.02;
1-1475;24.58;49.97;7.000;210.4;35.06;
1-1476;24.59;49.97;6.900;210.4;35.10;
1-1477;24.61;49.97;7.100;210.4;35.13;
1-1478;24.63;49.97;7.100;210.4;35.17;
1-1479;24.64;49.97;7.100;210.5;35.21;
1-1480;24.66;49.97;7.000;210.5;35.24;
1-1481;24.68;49.97;7.200;210.5;35.28;
1-1482;24.69;49.97;7.100;210.5;35.32;
1-1483;24.71;49.97;7.100;210.5;35.36;
1-1484;24.73;49.97;7.200;210.5;35.39;
1-1485;24.74;49.97;7.200;210.5;35.43;
1-1486;24.76;49.97;7.000;210.5;35.47;
1-1487;24.78;49.97;7.300;210.5;35.50;
1-1488;24.79;49.97;7.200;210.6;35.54;
1-1489;24.81;49.97;7.400;210.6;35.58;
1-1490;24.83;49.97;7.200;210.6;35.62;
1-1491;24.84;49.97;7.400;210.6;35.66;
1-1492;24.86;49.97;7.200;210.6;35.70;
1-1493;24.88;49.97;7.400;210.6;35.73;
1-1494;24.89;49.97;7.300;210.6;35.77;
1-1495;24.91;49.97;7.400;210.6;35.81;
1-1496;24.93;49.97;7.500;210.6;35.85;
1-1497;24.94;49.97;7.300;210.6;35.89;
1-1498;24.96;49.97;7.400;210.6;35.93;
1-1499;24.98;49.97;7.500;210.6;35.97;
1-1500;24.99;49.97;7.400;210.7;36.00;
1-1501;25.01;49.97;7.400;210.7;36.04;
1-1502;25.03;49.97;7.500;210.7;36.08;
1-1503;25.04;49.97;7.600;210.7;36.12;
1-1504;25.06;49.97;7.400;210.7;36.16;
1-1505;25.08;49.97;7.600;210.8;36.20;
1-1506;25.09;49.97;7.400;210.8;36.24;
1-1507;25.11;49.97;7.500;210.8;36.28;
1-1508;25.13;49.97;7.500;210.8;36.32;
1-1509;25.14;49.97;7.700;210.8;36.36;
1-1510;25.16;49.97;7.600;210.8;36.40;
1-1511;25.18;49.97;7.700;210.8;36.44;
1-1512;25.19;49.97;7.600;210.8;36.48;
1-1513;25.21;49.97;7.600;210.8;36.52;
1-1514;25.23;49.97;7.700;210.8;36.56;
1-1515;25.24;49.97;7.600;210.9;36.60;
1-1516;25.26;49.97;7.700;210.9;36.64;
1-1517;25.28;49.97;7.700;210.9;36.68;
1-1518;25.29;49.97;7.600;210.9;36.72;
1-1519;25.31;49.97;7.700;210.9;36.76;
1-1520;25.33;49.97;7.900;210.9;36.80;
1-1521;25.34;49.97;7.900;210.9;36.84;
1-1522;25.36;49.97;7.700;210.9;36.88;
1-1523;25.38;49.97;7.900;211.0;36.92;
1-1524;25.39;49.97;7.800;211.0;36.96;
1-1525;25.41;49.97;7.900;211.0;37.00;
1-1526;25.43;49.97;7.800;211.0;37.05;
1-1527;25.44;49.97;8.000;211.0;37.09;
1-1528;25.46;49.97;7.800;211.0;37.13;
1-1529;25.48;49.97;7.900;211.0;37.17;
1-1530;25.49;49.97;8.000;211.0;37.21;
1-1531;25.51;49.97;8.000;211.0;37.25;
1-1532;25.53;49.97;8.100;211.0;37.29;
1-1533;25.54;49.97;8.000;211.1;37.34;
1-1534;25.56;49.97;8.200;211.1;37.38;
1-1535;25.58;49.97;8.200;211.1;37.42;
1-1536;25.59;49.97;8.200;211.1;37.46;
1-1537;25.61;49.97;8.200;211.2;37.51;
1-1538;25.63;49.97;8.300;211.2;37.55;
1-1539;25.64;49.97;8.400;211.2;37.59;
1-1540;25.66;49.97;8.200;211.2;37.64;
1-1541;25.68;49.97;8.400;211.2;37.68;
1-1542;25.69;49.97;8.400;211.2;37.73;
1-1543;25.71;49.97;8.400;211.2;37.77;
1-1544;25.73;49.97;8.400;211.3;37.81;
1-1545;25.74;49.97;8.600;211.3;37.86;
1-1546;25.76;49.97;8.500;211.3;37.90;
1-1547;25.78;49.97;8.500;211.3;37.95;
1-1548;25.79;49.97;8.600;211.3;37.99;
1-1549;25.81;49.97;8.600;211.4;38.04;
1-1550;25.83;49.97;8.900;211.4;38.08;
1-1551;25.84;49.97;8.700;211.4;38.13;
1-1552;25.86;49.97;8.800;211.4;38.17;
1-1553;25.88;49.97;8.700;211.4;38.22;
1-1554;25.89;49.97;8.800;211.5;38.27;
1-1555;25.91;49.97;8.800;211.5;38.31;
1-1556;25.93;49.97;9.000;211.5;38.36;
1-1557;25.94;49.97;9.200;211.5;38.41;
1-1558;25.96;49.97;9.000;211.5;38.45;
1-1559;25.98;49.97;9.000;211.6;38.50;
1-1560;25.99;49.97;9.100;211.6;38.55;
1-1561;26.01;49.97;9.200;211.6;38.60;
1-1562;26.03;49.97;9.300;211.6;38.64;
1-1563;26.04;49.97;9.600;211.6;38.69;
1-1564;26.06;49.97;9.400;211.6;38.74;
1-1565;26.08;49.97;9.300;211.7;38.79;
1-1566;26.09;49.97;9.600;211.7;38.84;
1-1567;26.11;49.97;9.500;211.8;38.89;
1-1568;26.13;49.97;9.700;211.8;38.94;
1-1569;26.14;49.97;9.700;211.8;38.99;
1-1570;26.16;49.97;10.00;211.9;39.04;
1-1571;26.18;49.97;9.800;211.9;39.10;
1-1572;26.19;49.97;10.00;212.0;39.15;
1-1573;26.21;49.97;9.900;212.0;39.20;
1-1574;26.23;49.97;10.20;212.0;39.25;
1-1575;26.24;49.97;10.30;212.1;39.31;
1-1576;26.26;49.97;10.30;212.1;39.36;
1-1577;26.28;49.97;10.40;212.2;39.41;
1-1578;26.29;49.97;10.40;212.2;39.47;
1-1579;26.31;49.97;10.30;212.2;39.52;
1-1580;26.33;49.97;10.60;212.3;39.58;
1-1581;26.34;49.97;10.80;212.3;39.63;
1-1582;26.36;49.97;10.70;212.4;39.69;
1-1583;26.38;49.97;10.50;212.4;39.75;
1-1584;26.39;49.97;11.00;212.5;39.80;
1-1585;26.41;49.97;10.80;212.5;39.86;
1-1586;26.43;49.97;11.10;212.6;39.92;
1-1587;26.44;49.97;11.00;212.6;39.97;
1-1588;26.46;49.97;11.50;212.7;40.03;
1-1589;26.48;49.97;11.20;212.7;40.09;
1-1590;26.49;49.97;11.50;212.8;40.15;
1-1591;26.51;49.97;11.40;212.8;40.21;
1-1592;26.53;49.97;11.50;212.9;40.27;
1-1593;26.54;49.97;11.70;213.0;40.33;
1-1594;26.56;49.97;11.70;213.0;40.39;
1-1595;26.58;49.97;11.70;213.1;40.45;
1-1596;26.59;49.97;11.70;213.2;40.52;
1-1597;26.61;49.97;11.90;213.2;40.58;
1-1598;26.63;49.97;12.00;213.3;40.64;
1-1599;26.64;49.97;12.20;213.4;40.70;
1-1600;26.66;49.97;12.30;213.4;40.77;
1-1601;26.68;49.97;12.00;213.5;40.83;
1-1602;26.69;49.97;12.60;213.6;40.90;
1-1603;26.71;49.97;12.20;213.6;40.96;
1-1604;26.73;49.97;12.70;213.7;41.03;
1-1605;26.74;49.97;12.70;213.7;41.09;
1-1606;26.76;49.97;13.10;213.8;41.16;
1-1607;26.78;49.97;12.60;213.8;41.23;
1-1608;26.79;49.97;13.00;213.9;41.29;
1-1609;26.81;49.97;13.00;213.9;41.36;
1-1610;26.83;49.97;13.00;214.0;41.43;
1-1611;26.84;49.97;13.30;214.0;41.50;
1-1612;26.86;49.97;13.20;214.1;41.57;
1-1613;26.88;49.97;13.50;214.1;41.64;
1-1614;26.89;49.97;13.50;214.1;41.71;
1-1615;26.91;49.97;13.40;214.2;41.78;
1-1616;26.93;49.97;13.70;214.3;41.85;
1-1617;26.94;49.97;13.80;214.3;41.92;
1-1618;26.96;49.97;13.80;214.3;41.99;
1-1619;26.98;49.97;13.40;214.4;42.07;
1-1620;26.99;49.97;13.80;214.4;42.14;
1-1621;27.01;49.97;13.80;214.5;42.21;
1-1622;27.03;49.97;13.80;214.5;42.28;
1-1623;27.04;49.97;13.90;214.6;42.35;
1-1624;27.06;49.97;14.20;214.6;42.43;
1-1625;27.08;49.97;13.70;214.6;42.50;
1-1626;27.09;49.97;14.20;214.7;42.57;
1-1627;27.11;49.97;13.80;214.7;42.65;
1-1628;27.13;49.97;14.30;214.8;42.72;
1-1629;27.14;49.97;14.10;214.8;42.79;
1-1630;27.16;49.97;14.20;214.9;42.87;
1-1631;27.18;49.97;14.20;214.9;42.94;
1-1632;27.19;49.97;14.20;214.9;43.02;
1-1633;27.21;49.97;14.90;214.9;43.09;
1-1634;27.23;49.97;14.40;215.0;43.17;
1-1635;27.24;49.97;14.90;215.1;43.25;
1-1636;27.26;49.97;15.00;215.1;43.32;
