D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0018.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-552;9.193;49.97;3.900;206.5;16.47;
1-553;9.210;49.97;3.800;206.5;16.49;
1-554;9.226;49.97;3.800;206.6;16.51;
1-555;9.243;49.97;3.800;206.6;16.53;
1-556;9.260;49.97;3.800;206.6;16.55;
1-557;9.276;49.97;3.900;206.6;16.57;
1-558;9.293;49.97;3.800;206.6;16.59;
1-559;9.310;49.97;3.900;206.6;16.61;
1-560;9.326;49.97;3.900;206.6;16.63;
1-561;9.343;49.97;3.800;206.6;16.65;
1-562;9.360;49.97;3.800;206.6;16.67;
1-563;9.376;49.97;3.900;206.6;16.69;
1-564;9.393;49.97;3.900;206.7;16.71;
1-565;9.410;49.97;3.800;206.6;16.73;
1-566;9.426;49.97;3.800;206.7;16.75;
1-567;9.443;49.97;3.800;206.7;16.77;
1-568;9.460;49.97;3.800;206.7;16.79;
1-569;9.476;49.97;3.900;206.7;16.81;
1-570;9.493;49.97;3.900;206.7;16.83;
1-571;9.510;49.97;3.900;206.7;16.85;
1-572;9.526;49.97;3.900;206.7;16.87;
1-573;9.543;49.97;3.800;206.7;16.89;
1-574;9.560;49.97;3.800;206.7;16.91;
1-575;9.576;49.97;3.900;206.7;16.93;
1-576;9.593;49.97;3.900;206.8;16.95;
1-577;9.610;49.97;3.900;206.7;16.97;
1-578;9.626;49.97;3.900;206.7;16.99;
1-579;9.643;49.97;3.900;206.8;17.01;
1-580;9.660;49.97;3.900;206.8;17.03;
1-581;9.676;49.97;3.900;206.8;17.05;
1-582;9.693;49.97;3.900;206.8;17.07;
1-583;9.710;49.97;3.900;206.8;17.09;
1-584;9.726;49.97;3.900;206.8;17.11;
1-585;9.743;49.97;3.900;206.8;17.13;
1-586;9.760;49.97;3.900;206.8;17.15;
1-587;9.776;49.97;3.900;206.8;17.17;
1-588;9.793;49.97;3.900;206.8;17.19;
1-589;9.810;49.97;3.900;206.8;17.21;
1-590;9.826;49.97;3.900;206.8;17.23;
1-591;9.843;49.97;3.800;206.8;17.25;
1-592;9.860;49.97;3.900;206.8;17.27;
1-593;9.876;49.97;3.900;206.9;17.30;
1-594;9.893;49.97;3.900;206.9;17.32;
1-595;9.910;49.97;3.800;206.9;17.34;
1-596;9.926;49.97;3.900;206.9;17.36;
1-597;9.943;49.97;3.800;206.9;17.38;
1-598;9.960;49.97;3.800;206.9;17.40;
1-599;9.976;49.97;3.900;206.9;17.42;
1-600;9.993;49.97;3.900;206.9;17.44;
1-601;10.01;49.97;3.800;206.9;17.46;
1-602;10.03;49.97;3.800;206.9;17.48;
1-603;10.04;49.97;3.900;207.0;17.50;
1-604;10.06;49.97;3.800;207.0;17.52;
1-605;10.08;49.97;3.800;207.0;17.54;
1-606;10.09;49.97;3.900;207.0;17.56;
1-607;10.11;49.97;3.800;207.0;17.58;
1-608;10.13;49.97;3.800;207.0;17.60;
1-609;10.14;49.97;3.800;207.0;17.62;
1-610;10.16;49.97;3.800;207.0;17.64;
1-611;10.18;49.97;3.900;207.0;17.66;
1-612;10.19;49.97;3.900;207.0;17.68;
1-613;10.21;49.97;3.900;207.0;17.70;
1-614;10.23;49.97;3.900;207.0;17.72;
1-615;10.24;49.97;3.800;207.0;17.74;
1-616;10.26;49.97;3.800;207.0;17.76;
1-617;10.28;49.97;3.900;207.0;17.78;
1-618;10.29;49.97;3.900;207.0;17.80;
1-619;10.31;49.97;3.800;207.0;17.82;
1-620;10.33;49.97;3.900;207.0;17.84;
1-621;10.34;49.97;3.900;207.1;17.86;
1-622;10.36;49.97;3.800;207.1;17.88;
1-623;10.38;49.97;3.900;207.1;17.90;
1-624;10.39;49.97;3.900;207.1;17.92;
1-625;10.41;49.97;3.900;207.1;17.94;
1-626;10.43;49.97;3.900;207.1;17.96;
1-627;10.44;49.97;3.900;207.1;17.98;
1-628;10.46;49.97;3.900;207.1;18.00;
1-629;10.48;49.97;3.900;207.1;18.02;
1-630;10.49;49.97;3.900;207.1;18.04;
1-631;10.51;49.97;3.900;207.1;18.06;
1-632;10.53;49.97;3.900;207.1;18.08;
1-633;10.54;49.97;3.900;207.1;18.10;
1-634;10.56;49.97;3.900;207.1;18.12;
1-635;10.58;49.97;3.900;207.1;18.14;
1-636;10.59;49.97;3.900;207.2;18.16;
1-637;10.61;49.97;3.800;207.1;18.19;
1-638;10.63;49.97;3.800;207.2;18.20;
1-639;10.64;49.97;3.900;207.2;18.23;
1-640;10.66;49.97;3.800;207.2;18.25;
1-641;10.68;49.97;3.900;207.2;18.27;
1-642;10.69;49.97;3.900;207.2;18.29;
1-643;10.71;49.97;3.900;207.2;18.31;
1-644;10.73;49.97;3.900;207.2;18.33;
1-645;10.74;49.97;3.900;207.2;18.35;
1-646;10.76;49.97;3.800;207.2;18.37;
1-647;10.78;49.97;3.900;207.2;18.39;
1-648;10.79;49.97;3.900;207.2;18.41;
1-649;10.81;49.97;3.900;207.2;18.43;
1-650;10.83;49.97;3.900;207.2;18.45;
1-651;10.84;49.97;3.900;207.2;18.47;
1-652;10.86;49.97;3.900;207.2;18.49;
1-653;10.88;49.97;3.900;207.2;18.51;
1-654;10.89;49.97;3.900;207.2;18.53;
1-655;10.91;49.97;3.900;207.2;18.55;
1-656;10.93;49.97;3.900;207.2;18.57;
1-657;10.94;49.97;3.900;207.3;18.59;
1-658;10.96;49.97;3.900;207.2;18.61;
1-659;10.98;49.97;3.900;207.3;18.63;
1-660;10.99;49.97;3.900;207.3;18.65;
1-661;11.01;49.97;3.900;207.3;18.67;
1-662;11.03;49.97;3.900;207.3;18.69;
1-663;11.04;49.97;3.900;207.3;18.71;
1-664;11.06;49.97;3.900;207.3;18.73;
1-665;11.08;49.97;4.000;207.3;18.75;
1-666;11.09;49.97;4.000;207.3;18.78;
1-667;11.11;49.97;4.000;207.3;18.80;
1-668;11.13;49.97;4.000;207.3;18.82;
1-669;11.14;49.97;3.900;207.3;18.84;
1-670;11.16;49.97;3.900;207.3;18.86;
1-671;11.18;49.97;3.900;207.3;18.88;
1-672;11.19;49.97;4.000;207.4;18.90;
1-673;11.21;49.97;3.900;207.4;18.92;
1-674;11.23;49.97;3.900;207.4;18.94;
1-675;11.24;49.97;4.000;207.4;18.96;
1-676;11.26;49.97;3.900;207.4;18.98;
1-677;11.28;49.97;3.900;207.4;19.00;
1-678;11.29;49.97;3.900;207.4;19.02;
1-679;11.31;49.97;4.000;207.4;19.04;
1-680;11.33;49.97;3.900;207.4;19.06;
1-681;11.34;49.97;3.900;207.4;19.08;
1-682;11.36;49.97;3.900;207.4;19.11;
1-683;11.38;49.97;3.900;207.4;19.13;
1-684;11.39;49.97;4.000;207.4;19.15;
1-685;11.41;49.97;4.000;207.4;19.17;
1-686;11.43;49.97;4.000;207.4;19.19;
1-687;11.44;49.97;3.900;207.4;19.21;
1-688;11.46;49.97;3.900;207.4;19.23;
1-689;11.48;49.97;4.000;207.4;19.25;
1-690;11.49;49.97;4.000;207.4;19.27;
1-691;11.51;49.97;3.900;207.4;19.29;
1-692;11.53;49.97;4.000;207.4;19.31;
1-693;11.54;49.97;4.000;207.5;19.33;
1-694;11.56;49.97;3.900;207.5;19.35;
1-695;11.58;49.97;3.900;207.5;19.37;
1-696;11.59;49.97;4.000;207.5;19.39;
1-697;11.61;49.97;3.900;207.5;19.42;
1-698;11.63;49.97;3.900;207.5;19.44;
1-699;11.64;49.97;3.900;207.5;19.46;
1-700;11.66;49.97;3.900;207.5;19.48;
1-701;11.68;49.97;3.900;207.5;19.50;
1-702;11.69;49.97;3.900;207.5;19.52;
1-703;11.71;49.97;3.900;207.5;19.54;
1-704;11.73;49.97;4.000;207.5;19.56;
1-705;11.74;49.97;3.900;207.5;19.58;
1-706;11.76;49.97;3.900;207.5;19.60;
1-707;11.78;49.97;4.000;207.6;19.62;
1-708;11.79;49.97;4.000;207.6;19.64;
1-709;11.81;49.97;3.900;207.5;19.66;
1-710;11.83;49.97;4.000;207.6;19.68;
1-711;11.84;49.97;4.000;207.6;19.70;
1-712;11.86;49.97;3.900;207.6;19.72;
1-713;11.88;49.97;3.900;207.6;19.74;
1-714;11.89;49.97;4.000;207.6;19.77;
1-715;11.91;49.97;4.000;207.6;19.79;
1-716;11.93;49.97;4.000;207.6;19.81;
1-717;11.94;49.97;4.000;207.6;19.83;
1-718;11.96;49.97;4.000;207.6;19.85;
1-719;11.98;49.97;4.000;207.6;19.87;
1-720;11.99;49.97;4.000;207.6;19.89;
1-721;12.01;49.97;4.000;207.6;19.91;
1-722;12.03;49.97;4.000;207.6;19.93;
1-723;12.04;49.97;4.000;207.6;19.95;
1-724;12.06;49.97;4.000;207.6;19.97;
1-725;12.08;49.97;4.000;207.6;20.00;
1-726;12.09;49.97;4.000;207.6;20.02;
1-727;12.11;49.97;4.100;207.6;20.04;
1-728;12.13;49.97;4.100;207.6;20.06;
1-729;12.14;49.97;4.100;207.6;20.08;
1-730;12.16;49.97;4.000;207.6;20.10;
1-731;12.18;49.97;4.000;207.6;20.12;
1-732;12.19;49.97;4.000;207.6;20.14;
1-733;12.21;49.97;4.000;207.6;20.16;
1-734;12.23;49.97;4.000;207.6;20.19;
1-735;12.24;49.97;4.000;207.6;20.21;
1-736;12.26;49.97;4.000;207.6;20.23;
1-737;12.28;49.97;3.900;207.6;20.25;
1-738;12.29;49.97;4.000;207.6;20.27;
1-739;12.31;49.97;3.900;207.6;20.29;
1-740;12.33;49.97;3.900;207.6;20.31;
1-741;12.34;49.97;3.800;207.6;20.33;
1-742;12.36;49.97;3.900;207.6;20.35;
1-743;12.38;49.97;3.900;207.6;20.37;
1-744;12.39;49.97;3.900;207.6;20.39;
1-745;12.41;49.97;3.900;207.6;20.41;
1-746;12.43;49.97;3.900;207.6;20.43;
1-747;12.44;49.97;3.900;207.7;20.45;
1-748;12.46;49.97;3.800;207.7;20.47;
1-749;12.48;49.97;3.900;207.7;20.49;
1-750;12.49;49.97;3.900;207.7;20.51;
1-751;12.51;49.97;3.900;207.7;20.53;
1-752;12.53;49.97;3.800;207.7;20.55;
1-753;12.54;49.97;3.900;207.7;20.57;
1-754;12.56;49.97;3.900;207.7;20.59;
1-755;12.58;49.97;3.800;207.7;20.61;
1-756;12.59;49.97;3.900;207.7;20.63;
1-757;12.61;49.97;3.900;207.7;20.65;
1-758;12.63;49.97;3.900;207.7;20.68;
1-759;12.64;49.97;3.900;207.7;20.70;
1-760;12.66;49.97;3.900;207.7;20.72;
1-761;12.68;49.97;3.900;207.7;20.74;
1-762;12.69;49.97;3.900;207.7;20.76;
1-763;12.71;49.97;3.900;207.8;20.78;
1-764;12.73;49.97;3.900;207.8;20.80;
1-765;12.74;49.97;3.900;207.8;20.82;
1-766;12.76;49.97;3.800;207.8;20.84;
1-767;12.78;49.97;3.900;207.8;20.86;
1-768;12.79;49.97;3.900;207.8;20.88;
1-769;12.81;49.97;3.900;207.8;20.90;
1-770;12.83;49.97;3.900;207.8;20.92;
1-771;12.84;49.97;3.900;207.8;20.94;
1-772;12.86;49.97;3.900;207.8;20.96;
1-773;12.88;49.97;3.800;207.8;20.98;
1-774;12.89;49.97;3.900;207.8;21.00;
1-775;12.91;49.97;3.900;207.8;21.02;
1-776;12.93;49.97;3.900;207.8;21.04;
1-777;12.94;49.97;3.800;207.8;21.06;
1-778;12.96;49.97;3.900;207.8;21.08;
1-779;12.98;49.97;3.900;207.8;21.10;
1-780;12.99;49.97;3.900;207.8;21.12;
1-781;13.01;49.97;3.900;207.8;21.14;
1-782;13.03;49.97;3.900;207.8;21.16;
1-783;13.04;49.97;3.900;207.8;21.18;
1-784;13.06;49.97;3.900;207.8;21.20;
1-785;13.08;49.97;3.900;207.8;21.22;
1-786;13.09;49.97;3.900;207.8;21.25;
1-787;13.11;49.97;3.900;207.8;21.27;
1-788;13.13;49.97;3.900;207.8;21.29;
1-789;13.14;49.97;3.900;207.8;21.31;
1-790;13.16;49.97;4.000;207.8;21.33;
1-791;13.18;49.97;3.900;207.8;21.35;
1-792;13.19;49.97;4.000;207.8;21.37;
1-793;13.21;49.97;3.900;207.8;21.39;
1-794;13.23;49.97;4.000;207.8;21.41;
1-795;13.24;49.97;3.900;207.8;21.43;
1-796;13.26;49.97;4.000;207.8;21.45;
1-797;13.28;49.97;4.000;207.8;21.47;
1-798;13.29;49.97;3.900;207.9;21.49;
1-799;13.31;49.97;3.900;207.9;21.51;
1-800;13.33;49.97;4.000;207.9;21.53;
1-801;13.34;49.97;4.000;207.9;21.55;
1-802;13.36;49.97;4.000;207.9;21.58;
1-803;13.38;49.97;4.000;207.9;21.60;
1-804;13.39;49.97;4.000;207.9;21.62;
1-805;13.41;49.97;4.000;207.9;21.64;
1-806;13.43;49.97;4.000;207.9;21.66;
1-807;13.44;49.97;4.000;207.9;21.68;
1-808;13.46;49.97;4.000;207.9;21.70;
1-809;13.48;49.97;3.900;207.9;21.72;
1-810;13.49;49.97;4.000;207.9;21.74;
1-811;13.51;49.97;4.000;207.9;21.76;
1-812;13.53;49.97;4.000;207.9;21.78;
1-813;13.54;49.97;4.000;207.9;21.81;
1-814;13.56;49.97;4.000;207.9;21.83;
1-815;13.58;49.97;4.000;207.9;21.85;
1-816;13.59;49.97;4.000;207.9;21.87;
1-817;13.61;49.97;4.000;207.9;21.89;
1-818;13.63;49.97;4.000;207.9;21.91;
1-819;13.64;49.97;4.000;207.9;21.93;
1-820;13.66;49.97;4.000;208.0;21.95;
1-821;13.68;49.97;4.000;208.0;21.97;
1-822;13.69;49.97;4.100;208.0;21.99;
1-823;13.71;49.97;4.000;208.0;22.02;
1-824;13.73;49.97;4.000;208.0;22.04;
1-825;13.74;49.97;4.100;208.0;22.06;
1-826;13.76;49.97;4.100;208.0;22.08;
1-827;13.78;49.97;4.000;208.0;22.10;
1-828;13.79;49.97;4.000;208.0;22.12;
1-829;13.81;49.97;4.100;208.0;22.14;
1-830;13.83;49.97;4.100;208.0;22.16;
1-831;13.84;49.97;4.000;208.0;22.18;
1-832;13.86;49.97;4.000;208.0;22.21;
1-833;13.88;49.97;4.200;208.0;22.23;
1-834;13.89;49.97;4.100;208.0;22.25;
1-835;13.91;49.97;4.100;208.0;22.27;
1-836;13.93;49.97;4.100;208.0;22.29;
1-837;13.94;49.97;4.200;208.0;22.31;
1-838;13.96;49.97;4.100;208.0;22.34;
1-839;13.98;49.97;4.100;208.0;22.36;
1-840;13.99;49.97;4.200;208.0;22.38;
1-841;14.01;49.97;4.200;208.0;22.40;
1-842;14.03;49.97;4.200;208.0;22.42;
1-843;14.04;49.97;4.100;208.0;22.44;
1-844;14.06;49.97;4.200;208.0;22.47;
1-845;14.08;49.97;4.200;208.0;22.49;
1-846;14.09;49.97;4.200;208.0;22.51;
1-847;14.11;49.97;4.200;208.0;22.53;
1-848;14.13;49.97;4.300;208.1;22.55;
1-849;14.14;49.97;4.200;208.1;22.58;
1-850;14.16;49.97;4.200;208.1;22.60;
1-851;14.18;49.97;4.300;208.1;22.62;
1-852;14.19;49.97;4.200;208.1;22.64;
1-853;14.21;49.97;4.300;208.1;22.67;
1-854;14.23;49.97;4.300;208.1;22.69;
1-855;14.24;49.97;4.300;208.1;22.71;
1-856;14.26;49.97;4.300;208.1;22.73;
1-857;14.28;49.97;4.300;208.1;22.76;
1-858;14.29;49.97;4.300;208.1;22.78;
1-859;14.31;49.97;4.300;208.1;22.80;
1-860;14.33;49.97;4.400;208.1;22.82;
1-861;14.34;49.97;4.400;208.1;22.85;
1-862;14.36;49.97;4.400;208.2;22.87;
1-863;14.38;49.97;4.300;208.2;22.89;
1-864;14.39;49.97;4.400;208.2;22.91;
1-865;14.41;49.97;4.400;208.2;22.94;
1-866;14.43;49.97;4.400;208.2;22.96;
1-867;14.44;49.97;4.400;208.2;22.98;
1-868;14.46;49.97;4.400;208.2;23.01;
1-869;14.48;49.97;4.500;208.2;23.03;
1-870;14.49;49.97;4.300;208.2;23.05;
1-871;14.51;49.97;4.400;208.2;23.08;
1-872;14.53;49.97;4.400;208.2;23.10;
1-873;14.54;49.97;4.500;208.2;23.12;
1-874;14.56;49.97;4.400;208.2;23.15;
1-875;14.58;49.97;4.500;208.2;23.17;
1-876;14.59;49.97;4.500;208.2;23.19;
1-877;14.61;49.97;4.500;208.2;23.22;
1-878;14.63;49.97;4.500;208.2;23.24;
1-879;14.64;49.97;4.500;208.2;23.26;
1-880;14.66;49.97;4.600;208.2;23.29;
1-881;14.68;49.97;4.600;208.2;23.31;
1-882;14.69;49.97;4.600;208.2;23.33;
1-883;14.71;49.97;4.600;208.2;23.36;
1-884;14.73;49.97;4.700;208.2;23.38;
1-885;14.74;49.97;4.700;208.2;23.41;
1-886;14.76;49.97;4.700;208.2;23.43;
1-887;14.78;49.97;4.700;208.2;23.46;
1-888;14.79;49.97;4.700;208.2;23.48;
1-889;14.81;49.97;4.800;208.2;23.51;
1-890;14.83;49.97;4.800;208.2;23.53;
1-891;14.84;49.97;4.800;208.3;23.56;
1-892;14.86;49.97;4.800;208.3;23.58;
1-893;14.88;49.97;4.900;208.3;23.61;
1-894;14.89;49.97;4.900;208.3;23.63;
1-895;14.91;49.97;4.900;208.3;23.66;
1-896;14.93;49.97;5.000;208.3;23.68;
1-897;14.94;49.97;5.000;208.3;23.71;
1-898;14.96;49.97;5.000;208.3;23.74;
1-899;14.98;49.97;5.100;208.3;23.76;
1-900;14.99;49.97;5.200;208.3;23.79;
1-901;15.01;49.97;5.200;208.4;23.82;
1-902;15.03;49.97;5.300;208.3;23.84;
1-903;15.04;49.97;5.300;208.3;23.87;
1-904;15.06;49.97;5.300;208.3;23.90;
1-905;15.08;49.97;5.400;208.4;23.93;
1-906;15.09;49.97;5.300;208.4;23.96;
1-907;15.11;49.97;5.400;208.4;23.98;
1-908;15.13;49.97;5.400;208.4;24.01;
1-909;15.14;49.97;5.400;208.4;24.04;
1-910;15.16;49.97;5.400;208.4;24.07;
1-911;15.18;49.97;5.500;208.4;24.10;
1-912;15.19;49.97;5.600;208.5;24.13;
1-913;15.21;49.97;5.600;208.5;24.16;
1-914;15.23;49.97;5.700;208.5;24.19;
1-915;15.24;49.97;5.700;208.5;24.22;
1-916;15.26;49.97;5.800;208.5;24.25;
1-917;15.28;49.97;5.800;208.5;24.28;
1-918;15.29;49.97;5.700;208.5;24.31;
1-919;15.31;49.97;5.800;208.5;24.34;
1-920;15.33;49.97;5.800;208.5;24.37;
1-921;15.34;49.97;5.800;208.5;24.40;
1-922;15.36;49.97;5.800;208.6;24.43;
1-923;15.38;49.97;5.900;208.6;24.46;
1-924;15.39;49.97;5.800;208.6;24.49;
1-925;15.41;49.97;5.900;208.6;24.52;
1-926;15.43;49.97;5.900;208.6;24.55;
1-927;15.44;49.97;6.000;208.6;24.58;
1-928;15.46;49.97;6.000;208.6;24.61;
1-929;15.48;49.97;6.000;208.7;24.64;
1-930;15.49;49.97;6.200;208.7;24.68;
1-931;15.51;49.97;6.200;208.7;24.71;
1-932;15.53;49.97;6.300;208.7;24.74;
1-933;15.54;49.97;6.300;208.7;24.77;
1-934;15.56;49.97;6.300;208.7;24.81;
1-935;15.58;49.97;6.300;208.7;24.84;
1-936;15.59;49.97;6.300;208.7;24.87;
1-937;15.61;49.97;6.300;208.8;24.91;
1-938;15.63;49.97;6.400;208.8;24.94;
1-939;15.64;49.97;6.500;208.8;24.97;
1-940;15.66;49.97;6.400;208.8;25.01;
1-941;15.68;49.97;6.600;208.8;25.04;
1-942;15.69;49.97;6.500;208.8;25.07;
1-943;15.71;49.97;6.600;208.8;25.11;
1-944;15.73;49.97;6.600;208.8;25.14;
1-945;15.74;49.97;6.800;208.9;25.18;
1-946;15.76;49.97;6.700;208.9;25.21;
1-947;15.78;49.97;6.800;208.9;25.25;
1-948;15.79;49.97;6.900;208.9;25.28;
1-949;15.81;49.97;6.800;208.9;25.32;
1-950;15.83;49.97;7.000;209.0;25.36;
1-951;15.84;49.97;7.000;209.0;25.39;
1-952;15.86;49.97;7.100;209.0;25.43;
1-953;15.88;49.97;7.200;209.0;25.47;
1-954;15.89;49.97;7.300;209.0;25.51;
1-955;15.91;49.97;7.200;209.0;25.54;
1-956;15.93;49.97;7.400;209.0;25.58;
1-957;15.94;49.97;7.500;209.1;25.62;
1-958;15.96;49.97;7.500;209.1;25.66;
1-959;15.98;49.97;7.600;209.1;25.70;
1-960;15.99;49.97;7.600;209.2;25.74;
1-961;16.01;49.97;7.600;209.2;25.78;
1-962;16.03;49.97;7.700;209.2;25.82;
1-963;16.04;49.97;7.900;209.2;25.86;
1-964;16.06;49.97;8.000;209.2;25.90;
1-965;16.08;49.97;7.900;209.3;25.94;
1-966;16.09;49.97;8.000;209.3;25.98;
1-967;16.11;49.97;7.900;209.4;26.03;
1-968;16.13;49.97;8.200;209.4;26.07;
1-969;16.14;49.97;8.200;209.4;26.11;
1-970;16.16;49.97;8.400;209.4;26.15;
1-971;16.18;49.97;8.400;209.5;26.20;
1-972;16.19;49.97;8.500;209.5;26.24;
1-973;16.21;49.97;8.500;209.5;26.29;
1-974;16.23;49.97;8.700;209.6;26.33;
1-975;16.24;49.97;8.900;209.6;26.38;
1-976;16.26;49.97;8.900;209.6;26.43;
1-977;16.28;49.97;8.900;209.7;26.47;
1-978;16.29;49.97;9.000;209.7;26.52;
1-979;16.31;49.97;9.000;209.8;26.57;
1-980;16.33;49.97;9.100;209.8;26.61;
1-981;16.34;49.97;9.400;209.8;26.66;
1-982;16.36;49.97;9.600;209.9;26.71;
1-983;16.38;49.97;9.300;209.9;26.76;
1-984;16.39;49.97;9.600;210.0;26.81;
1-985;16.41;49.97;9.400;210.0;26.86;
1-986;16.43;49.97;9.700;210.0;26.91;
1-987;16.44;49.97;9.600;210.1;26.96;
1-988;16.46;49.97;9.900;210.1;27.01;
1-989;16.48;49.97;9.700;210.2;27.06;
1-990;16.49;49.97;10.00;210.2;27.11;
1-991;16.51;49.97;9.900;210.3;27.17;
1-992;16.53;49.97;10.20;210.3;27.22;
1-993;16.54;49.97;10.20;210.4;27.27;
1-994;16.56;49.97;10.50;210.4;27.33;
1-995;16.58;49.97;10.40;210.5;27.38;
1-996;16.59;49.97;10.60;210.6;27.44;
1-997;16.61;49.97;10.80;210.6;27.49;
1-998;16.63;49.97;11.00;210.7;27.55;
1-999;16.64;49.97;11.30;210.7;27.61;
1-1000;16.66;49.97;11.10;210.8;27.67;
1-1001;16.68;49.97;11.30;210.9;27.72;
1-1002;16.69;49.97;11.50;211.0;27.78;
1-1003;16.71;49.97;11.50;211.0;27.84;
1-1004;16.73;49.97;12.10;211.1;27.91;
1-1005;16.74;49.97;12.20;211.2;27.97;
1-1006;16.76;49.97;12.10;211.2;28.03;
1-1007;16.78;49.97;12.30;211.3;28.10;
1-1008;16.79;49.97;12.90;211.4;28.16;
1-1009;16.81;49.97;12.60;211.5;28.23;
1-1010;16.83;49.97;13.10;211.6;28.30;
1-1011;16.84;49.97;13.00;211.7;28.37;
1-1012;16.86;49.97;13.40;211.7;28.43;
1-1013;16.88;49.97;13.40;211.8;28.50;
1-1014;16.89;49.97;13.50;211.9;28.58;
1-1015;16.91;49.97;13.80;212.0;28.65;
1-1016;16.93;49.97;13.90;212.1;28.72;
1-1017;16.94;49.97;14.40;212.3;28.79;
1-1018;16.96;49.97;13.90;212.3;28.87;
1-1019;16.98;49.97;14.30;212.5;28.94;
1-1020;16.99;49.97;14.40;212.6;29.02;
1-1021;17.01;49.97;14.20;212.6;29.09;
1-1022;17.03;49.97;14.70;212.7;29.17;
1-1023;17.04;49.97;14.80;212.8;29.24;
1-1024;17.06;49.97;14.90;212.9;29.32;
1-1025;17.08;49.97;14.60;213.0;29.40;
1-1026;17.09;49.97;15.00;213.2;29.48;
1-1027;17.11;49.97;15.40;213.2;29.56;
1-1028;17.13;49.97;14.70;213.2;29.63;
1-1029;17.14;49.97;15.60;213.4;29.71;
1-1030;17.16;49.97;15.10;213.4;29.79;
1-1031;17.18;49.97;15.90;213.5;29.87;
1-1032;17.19;49.97;15.60;213.6;29.96;
1-1033;17.21;49.97;15.50;213.7;30.04;
1-1034;17.23;49.97;15.50;213.7;30.12;
1-1035;17.24;49.97;15.30;213.8;30.20;
1-1036;17.26;49.97;15.40;213.8;30.28;
1-1037;17.28;49.97;15.80;213.9;30.36;
1-1038;17.29;49.97;15.70;214.0;30.44;
1-1039;17.31;49.97;15.20;214.0;30.53;
1-1040;17.33;49.97;15.60;214.1;30.61;
1-1041;17.34;49.97;16.00;214.2;30.69;
1-1042;17.36;49.97;16.30;214.2;30.77;
1-1043;17.38;49.97;15.80;214.3;30.86;
1-1044;17.39;49.97;16.20;214.4;30.94;
1-1045;17.41;49.97;15.70;214.4;31.02;
1-1046;17.43;49.97;15.70;214.4;31.11;
1-1047;17.44;49.97;15.70;214.5;31.19;
1-1048;17.46;49.97;15.90;214.5;31.27;
1-1049;17.48;49.97;15.90;214.5;31.35;
1-1050;17.49;49.97;15.60;214.6;31.44;
1-1051;17.51;49.97;15.40;214.6;31.52;
1-1052;17.53;49.97;15.60;214.7;31.60;
1-1053;17.54;49.97;15.60;214.8;31.68;
1-1054;17.56;49.97;15.40;214.8;31.76;
1-1055;17.58;49.97;15.00;214.8;31.84;
1-1056;17.59;49.97;14.90;214.9;31.92;
1-1057;17.61;49.97;14.80;214.9;32.00;
1-1058;17.63;49.97;15.50;214.9;32.08;
1-1059;17.64;49.97;15.10;215.0;32.16;
1-1060;17.66;49.97;14.90;215.0;32.24;
1-1061;17.68;49.97;14.60;215.1;32.31;
1-1062;17.69;49.97;14.70;215.1;32.39;
1-1063;17.71;49.97;14.80;215.1;32.47;
1-1064;17.73;49.97;14.60;215.2;32.54;
1-1065;17.74;49.97;14.50;215.2;32.62;
1-1066;17.76;49.97;14.20;215.2;32.69;
1-1067;17.78;49.97;13.80;215.3;32.77;
1-1068;17.79;49.97;13.50;215.3;32.84;
1-1069;17.81;49.97;13.80;215.3;32.91;
1-1070;17.83;49.97;13.90;215.3;32.98;
1-1071;17.84;49.97;14.40;215.4;33.06;
1-1072;17.86;49.97;13.70;215.4;33.13;
1-1073;17.88;49.97;13.80;215.4;33.20;
1-1074;17.89;49.97;13.40;215.4;33.27;
1-1075;17.91;49.97;13.30;215.5;33.34;
1-1076;17.93;49.97;12.80;215.5;33.41;
1-1077;17.94;49.97;12.60;215.5;33.48;
1-1078;17.96;49.97;12.70;215.5;33.55;
1-1079;17.98;49.97;12.60;215.5;33.61;
1-1080;17.99;49.97;12.10;215.5;33.68;
1-1081;18.01;49.97;12.30;215.5;33.74;
1-1082;18.03;49.97;12.40;215.5;33.80;
1-1083;18.04;49.97;12.10;215.5;33.87;
1-1084;18.06;49.97;11.80;215.5;33.93;
1-1085;18.08;49.97;11.60;215.5;33.99;
1-1086;18.09;49.97;10.90;215.5;34.05;
1-1087;18.11;49.97;10.60;215.5;34.11;
1-1088;18.13;49.97;11.00;215.5;34.16;
1-1089;18.14;49.97;10.40;215.5;34.22;
1-1090;18.16;49.97;10.30;215.5;34.27;
1-1091;18.18;49.97;10.20;215.5;34.33;
1-1092;18.19;49.97;9.600;215.4;34.38;
1-1093;18.21;49.97;9.700;215.4;34.43;
1-1094;18.23;49.97;9.300;215.4;34.48;
1-1095;18.24;49.97;8.900;215.4;34.53;
1-1096;18.26;49.97;9.300;215.3;34.57;
1-1097;18.28;49.97;9.200;215.3;34.62;
1-1098;18.29;49.97;8.400;215.2;34.67;
1-1099;18.31;49.97;8.700;215.2;34.71;
1-1100;18.33;49.97;8.600;215.2;34.76;
1-1101;18.34;49.97;8.000;215.2;34.80;
1-1102;18.36;49.97;8.000;215.1;34.84;
