D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0008.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-2988;49.79;49.97;3.400;207.8;51.58;
1-2989;49.80;49.97;3.400;207.8;51.59;
1-2990;49.82;49.97;3.400;207.8;51.61;
1-2991;49.84;49.97;3.400;207.8;51.63;
1-2992;49.85;49.97;3.400;207.8;51.65;
1-2993;49.87;49.97;3.400;207.8;51.67;
1-2994;49.89;49.97;3.400;207.8;51.68;
1-2995;49.90;49.97;3.400;207.8;51.70;
1-2996;49.92;49.97;3.400;207.8;51.72;
1-2997;49.94;49.97;3.400;207.8;51.74;
1-2998;49.95;49.97;3.400;207.8;51.75;
1-2999;49.97;49.97;3.400;207.8;51.77;
1-3000;49.99;49.97;3.400;207.8;51.79;
1-3001;50.00;49.97;3.400;207.8;51.81;
1-3002;50.02;49.97;3.400;207.8;51.83;
1-3003;50.04;49.97;3.400;207.8;51.84;
1-3004;50.05;49.97;3.400;207.8;51.86;
1-3005;50.07;49.97;3.400;207.8;51.88;
1-3006;50.09;49.97;3.400;207.8;51.90;
1-3007;50.10;49.97;3.400;207.8;51.91;
1-3008;50.12;49.97;3.400;207.8;51.93;
1-3009;50.14;49.97;3.400;207.8;51.95;
1-3010;50.15;49.97;3.400;207.8;51.97;
1-3011;50.17;49.97;3.400;207.8;51.99;
1-3012;50.19;49.97;3.400;207.8;52.00;
1-3013;50.20;49.97;3.400;207.8;52.02;
1-3014;50.22;49.97;3.400;207.8;52.04;
1-3015;50.24;49.97;3.400;207.8;52.06;
1-3016;50.25;49.97;3.400;207.8;52.07;
1-3017;50.27;49.97;3.400;207.8;52.09;
1-3018;50.29;49.97;3.300;207.9;52.11;
1-3019;50.30;49.97;3.400;207.8;52.13;
1-3020;50.32;49.97;3.400;207.9;52.15;
1-3021;50.34;49.97;3.400;207.8;52.16;
1-3022;50.35;49.97;3.400;207.8;52.18;
1-3023;50.37;49.97;3.400;207.9;52.20;
1-3024;50.39;49.97;3.400;207.9;52.22;
1-3025;50.40;49.97;3.400;207.8;52.23;
1-3026;50.42;49.97;3.400;207.9;52.25;
1-3027;50.44;49.97;3.400;207.8;52.27;
1-3028;50.45;49.97;3.300;207.9;52.29;
1-3029;50.47;49.97;3.300;207.9;52.30;
1-3030;50.49;49.97;3.400;207.9;52.32;
1-3031;50.50;49.97;3.300;207.9;52.34;
1-3032;50.52;49.97;3.300;207.9;52.36;
1-3033;50.54;49.97;3.300;207.8;52.37;
1-3034;50.55;49.97;3.300;207.9;52.39;
1-3035;50.57;49.97;3.300;207.8;52.41;
1-3036;50.59;49.97;3.300;207.9;52.43;
1-3037;50.60;49.97;3.300;207.8;52.44;
1-3038;50.62;49.97;3.300;207.8;52.46;
1-3039;50.64;49.97;3.400;207.8;52.48;
1-3040;50.65;49.97;3.300;207.8;52.50;
1-3041;50.67;49.97;3.400;207.8;52.51;
1-3042;50.69;49.97;3.300;207.8;52.53;
1-3043;50.70;49.97;3.300;207.8;52.55;
1-3044;50.72;49.97;3.400;207.8;52.57;
1-3045;50.74;49.97;3.300;207.8;52.58;
1-3046;50.75;49.97;3.400;207.8;52.60;
1-3047;50.77;49.97;3.400;207.9;52.62;
1-3048;50.79;49.97;3.400;207.8;52.64;
1-3049;50.80;49.97;3.300;207.8;52.65;
1-3050;50.82;49.97;3.400;207.8;52.67;
1-3051;50.84;49.97;3.400;207.8;52.69;
1-3052;50.85;49.97;3.400;207.8;52.71;
1-3053;50.87;49.97;3.400;207.8;52.72;
1-3054;50.89;49.97;3.400;207.9;52.74;
1-3055;50.90;49.97;3.400;207.9;52.76;
1-3056;50.92;49.97;3.400;207.8;52.78;
1-3057;50.94;49.97;3.400;207.8;52.80;
1-3058;50.95;49.97;3.400;207.9;52.81;
1-3059;50.97;49.97;3.500;207.8;52.83;
1-3060;50.99;49.97;3.500;207.8;52.85;
1-3061;51.00;49.97;3.400;207.8;52.87;
1-3062;51.02;49.97;3.400;207.9;52.89;
1-3063;51.04;49.97;3.400;207.9;52.90;
1-3064;51.05;49.97;3.400;207.9;52.92;
1-3065;51.07;49.97;3.400;207.9;52.94;
1-3066;51.09;49.97;3.400;207.9;52.96;
1-3067;51.10;49.97;3.300;207.9;52.97;
1-3068;51.12;49.97;3.400;207.9;52.99;
1-3069;51.14;49.97;3.300;207.9;53.01;
1-3070;51.15;49.97;3.400;207.9;53.03;
1-3071;51.17;49.97;3.400;207.9;53.04;
1-3072;51.19;49.97;3.400;207.9;53.06;
1-3073;51.20;49.97;3.400;207.9;53.08;
1-3074;51.22;49.97;3.400;207.9;53.10;
1-3075;51.24;49.97;3.400;207.9;53.12;
1-3076;51.25;49.97;3.400;207.9;53.13;
1-3077;51.27;49.97;3.500;207.9;53.15;
1-3078;51.29;49.97;3.500;207.9;53.17;
1-3079;51.30;49.97;3.400;207.9;53.19;
1-3080;51.32;49.97;3.400;207.9;53.21;
1-3081;51.34;49.97;3.400;207.9;53.22;
1-3082;51.35;49.97;3.400;207.9;53.24;
1-3083;51.37;49.97;3.400;207.9;53.26;
1-3084;51.39;49.97;3.400;207.9;53.28;
1-3085;51.40;49.97;3.300;207.9;53.29;
1-3086;51.42;49.97;3.400;207.9;53.31;
1-3087;51.44;49.97;3.400;207.9;53.33;
1-3088;51.45;49.97;3.400;207.9;53.35;
1-3089;51.47;49.97;3.400;207.9;53.37;
1-3090;51.49;49.97;3.400;207.9;53.38;
1-3091;51.50;49.97;3.400;207.9;53.40;
1-3092;51.52;49.97;3.400;207.9;53.42;
1-3093;51.54;49.97;3.400;207.9;53.44;
1-3094;51.55;49.97;3.400;207.9;53.45;
1-3095;51.57;49.97;3.500;207.9;53.47;
1-3096;51.59;49.97;3.400;207.9;53.49;
1-3097;51.60;49.97;3.400;207.9;53.51;
1-3098;51.62;49.97;3.400;207.9;53.53;
1-3099;51.64;49.97;3.400;207.9;53.54;
1-3100;51.65;49.97;3.500;207.9;53.56;
1-3101;51.67;49.97;3.400;207.9;53.58;
1-3102;51.69;49.97;3.500;207.9;53.60;
1-3103;51.70;49.97;3.400;207.9;53.62;
1-3104;51.72;49.97;3.400;207.9;53.63;
1-3105;51.74;49.97;3.400;207.9;53.65;
1-3106;51.75;49.97;3.400;207.9;53.67;
1-3107;51.77;49.97;3.400;207.9;53.69;
1-3108;51.79;49.97;3.400;207.9;53.71;
1-3109;51.80;49.97;3.400;207.9;53.72;
1-3110;51.82;49.97;3.400;207.9;53.74;
1-3111;51.84;49.97;3.500;207.9;53.76;
1-3112;51.85;49.97;3.400;207.9;53.78;
1-3113;51.87;49.97;3.500;207.9;53.80;
1-3114;51.89;49.97;3.500;207.9;53.81;
1-3115;51.90;49.97;3.400;207.9;53.83;
1-3116;51.92;49.97;3.500;207.9;53.85;
1-3117;51.94;49.97;3.500;207.9;53.87;
1-3118;51.95;49.97;3.500;207.9;53.89;
1-3119;51.97;49.97;3.400;207.9;53.90;
1-3120;51.99;49.97;3.500;207.9;53.92;
1-3121;52.00;49.97;3.400;207.9;53.94;
1-3122;52.02;49.97;3.500;207.9;53.96;
1-3123;52.04;49.97;3.500;207.9;53.98;
1-3124;52.05;49.97;3.500;207.9;54.00;
1-3125;52.07;49.97;3.400;207.9;54.01;
1-3126;52.09;49.97;3.400;207.9;54.03;
1-3127;52.10;49.97;3.500;207.9;54.05;
1-3128;52.12;49.97;3.400;207.9;54.07;
1-3129;52.14;49.97;3.500;207.9;54.09;
1-3130;52.15;49.97;3.400;207.9;54.10;
1-3131;52.17;49.97;3.400;207.9;54.12;
1-3132;52.19;49.97;3.400;207.9;54.14;
1-3133;52.20;49.97;3.400;207.9;54.16;
1-3134;52.22;49.97;3.400;207.9;54.17;
1-3135;52.24;49.97;3.400;207.9;54.19;
1-3136;52.25;49.97;3.500;207.9;54.21;
1-3137;52.27;49.97;3.400;207.9;54.23;
1-3138;52.29;49.97;3.500;207.9;54.25;
1-3139;52.30;49.97;3.400;207.9;54.26;
1-3140;52.32;49.97;3.400;207.9;54.28;
1-3141;52.34;49.97;3.400;207.9;54.30;
1-3142;52.35;49.97;3.400;207.9;54.32;
1-3143;52.37;49.97;3.400;207.9;54.34;
1-3144;52.39;49.97;3.400;207.9;54.35;
1-3145;52.40;49.97;3.500;207.9;54.37;
1-3146;52.42;49.97;3.400;207.9;54.39;
1-3147;52.44;49.97;3.500;207.9;54.41;
1-3148;52.45;49.97;3.500;207.9;54.43;
1-3149;52.47;49.97;3.500;207.9;54.44;
1-3150;52.49;49.97;3.500;207.9;54.46;
1-3151;52.50;49.97;3.500;207.9;54.48;
1-3152;52.52;49.97;3.400;207.9;54.50;
1-3153;52.54;49.97;3.500;207.9;54.52;
1-3154;52.55;49.97;3.500;207.9;54.54;
1-3155;52.57;49.97;3.500;207.9;54.55;
1-3156;52.59;49.97;3.500;207.9;54.57;
1-3157;52.60;49.97;3.500;207.9;54.59;
1-3158;52.62;49.97;3.500;207.9;54.61;
1-3159;52.64;49.97;3.500;207.9;54.63;
1-3160;52.65;49.97;3.500;207.9;54.64;
1-3161;52.67;49.97;3.500;207.9;54.66;
1-3162;52.69;49.97;3.500;207.9;54.68;
1-3163;52.70;49.97;3.500;207.9;54.70;
1-3164;52.72;49.97;3.400;207.9;54.72;
1-3165;52.74;49.97;3.500;207.9;54.74;
1-3166;52.75;49.97;3.500;207.9;54.75;
1-3167;52.77;49.97;3.500;207.9;54.77;
1-3168;52.79;49.97;3.500;207.9;54.79;
1-3169;52.80;49.97;3.500;207.9;54.81;
1-3170;52.82;49.97;3.500;207.9;54.83;
1-3171;52.84;49.97;3.500;207.9;54.85;
1-3172;52.85;49.97;3.500;207.9;54.86;
1-3173;52.87;49.97;3.500;207.9;54.88;
1-3174;52.89;49.97;3.500;207.9;54.90;
1-3175;52.90;49.97;3.400;207.9;54.92;
1-3176;52.92;49.97;3.400;207.9;54.94;
1-3177;52.94;49.97;3.400;207.9;54.95;
1-3178;52.95;49.97;3.400;207.9;54.97;
1-3179;52.97;49.97;3.400;207.9;54.99;
1-3180;52.99;49.97;3.400;207.9;55.01;
1-3181;53.00;49.97;3.500;207.9;55.03;
1-3182;53.02;49.97;3.400;207.9;55.04;
1-3183;53.04;49.97;3.500;207.9;55.06;
1-3184;53.05;49.97;3.500;207.9;55.08;
1-3185;53.07;49.97;3.500;207.9;55.10;
1-3186;53.09;49.97;3.400;207.9;55.12;
1-3187;53.10;49.97;3.400;207.9;55.13;
1-3188;53.12;49.97;3.400;207.9;55.15;
1-3189;53.14;49.97;3.500;207.9;55.17;
1-3190;53.15;49.97;3.500;207.9;55.19;
1-3191;53.17;49.97;3.500;207.9;55.21;
1-3192;53.19;49.97;3.500;207.9;55.23;
1-3193;53.20;49.97;3.500;207.9;55.24;
1-3194;53.22;49.97;3.500;207.9;55.26;
1-3195;53.24;49.97;3.500;207.9;55.28;
1-3196;53.25;49.97;3.500;207.9;55.30;
1-3197;53.27;49.97;3.500;207.9;55.32;
1-3198;53.29;49.97;3.500;207.9;55.34;
1-3199;53.30;49.97;3.500;207.9;55.35;
1-3200;53.32;49.97;3.500;207.9;55.37;
1-3201;53.34;49.97;3.500;207.9;55.39;
1-3202;53.35;49.97;3.500;207.9;55.41;
1-3203;53.37;49.97;3.500;207.9;55.43;
1-3204;53.39;49.97;3.500;207.9;55.45;
1-3205;53.40;49.97;3.500;207.9;55.46;
1-3206;53.42;49.97;3.500;207.9;55.48;
1-3207;53.44;49.97;3.500;207.9;55.50;
1-3208;53.45;49.97;3.500;207.9;55.52;
1-3209;53.47;49.97;3.500;207.9;55.54;
1-3210;53.49;49.97;3.500;207.9;55.56;
1-3211;53.50;49.97;3.500;207.9;55.57;
1-3212;53.52;49.97;3.500;207.9;55.59;
1-3213;53.54;49.97;3.500;207.9;55.61;
1-3214;53.55;49.97;3.500;207.9;55.63;
1-3215;53.57;49.97;3.500;207.9;55.65;
1-3216;53.59;49.97;3.500;207.9;55.66;
1-3217;53.60;49.97;3.500;207.9;55.68;
1-3218;53.62;49.97;3.500;207.9;55.70;
1-3219;53.64;49.97;3.500;207.9;55.72;
1-3220;53.65;49.97;3.500;207.9;55.74;
1-3221;53.67;49.97;3.500;207.9;55.76;
1-3222;53.69;49.97;3.500;207.9;55.77;
1-3223;53.70;49.97;3.500;207.9;55.79;
1-3224;53.72;49.97;3.500;207.9;55.81;
1-3225;53.74;49.97;3.500;207.9;55.83;
1-3226;53.75;49.97;3.500;207.9;55.85;
1-3227;53.77;49.97;3.500;207.9;55.87;
1-3228;53.79;49.97;3.500;207.9;55.88;
1-3229;53.80;49.97;3.500;207.9;55.90;
1-3230;53.82;49.97;3.500;207.9;55.92;
1-3231;53.84;49.97;3.500;207.9;55.94;
1-3232;53.85;49.97;3.500;207.9;55.96;
1-3233;53.87;49.97;3.500;207.9;55.98;
1-3234;53.89;49.97;3.500;207.9;55.99;
1-3235;53.90;49.97;3.600;207.9;56.01;
1-3236;53.92;49.97;3.500;207.9;56.03;
1-3237;53.94;49.97;3.500;208.0;56.05;
1-3238;53.95;49.97;3.500;207.9;56.07;
1-3239;53.97;49.97;3.500;207.9;56.09;
1-3240;53.99;49.97;3.500;207.9;56.11;
1-3241;54.00;49.97;3.500;207.9;56.12;
1-3242;54.02;49.97;3.500;207.9;56.14;
1-3243;54.04;49.97;3.500;207.9;56.16;
1-3244;54.05;49.97;3.500;208.0;56.18;
1-3245;54.07;49.97;3.500;207.9;56.20;
1-3246;54.09;49.97;3.500;207.9;56.21;
1-3247;54.10;49.97;3.500;208.0;56.23;
1-3248;54.12;49.97;3.500;208.0;56.25;
1-3249;54.14;49.97;3.500;208.0;56.27;
1-3250;54.15;49.97;3.500;208.0;56.29;
1-3251;54.17;49.97;3.500;208.0;56.31;
1-3252;54.19;49.97;3.500;208.0;56.32;
1-3253;54.20;49.97;3.600;208.0;56.34;
1-3254;54.22;49.97;3.500;208.0;56.36;
1-3255;54.24;49.97;3.500;208.0;56.38;
1-3256;54.25;49.97;3.500;208.0;56.40;
1-3257;54.27;49.97;3.500;208.0;56.42;
1-3258;54.29;49.97;3.500;208.0;56.44;
1-3259;54.30;49.97;3.500;208.0;56.45;
1-3260;54.32;49.97;3.500;208.0;56.47;
1-3261;54.34;49.97;3.500;208.0;56.49;
1-3262;54.35;49.97;3.500;208.0;56.51;
1-3263;54.37;49.97;3.500;208.0;56.53;
1-3264;54.39;49.97;3.500;208.0;56.55;
1-3265;54.40;49.97;3.500;208.0;56.56;
1-3266;54.42;49.97;3.500;208.0;56.58;
1-3267;54.44;49.97;3.500;208.0;56.60;
1-3268;54.45;49.97;3.500;207.9;56.62;
1-3269;54.47;49.97;3.500;208.0;56.64;
1-3270;54.49;49.97;3.500;208.0;56.66;
1-3271;54.50;49.97;3.500;208.0;56.67;
1-3272;54.52;49.97;3.500;208.0;56.69;
1-3273;54.54;49.97;3.500;208.0;56.71;
1-3274;54.55;49.97;3.600;208.0;56.73;
1-3275;54.57;49.97;3.500;208.0;56.75;
1-3276;54.59;49.97;3.500;208.0;56.77;
1-3277;54.60;49.97;3.500;208.0;56.78;
1-3278;54.62;49.97;3.500;208.0;56.80;
1-3279;54.64;49.97;3.500;208.0;56.82;
1-3280;54.65;49.97;3.500;208.0;56.84;
1-3281;54.67;49.97;3.500;208.0;56.86;
1-3282;54.69;49.97;3.500;208.0;56.88;
1-3283;54.70;49.97;3.500;208.0;56.89;
1-3284;54.72;49.97;3.500;208.0;56.91;
1-3285;54.74;49.97;3.500;208.0;56.93;
1-3286;54.75;49.97;3.500;208.0;56.95;
1-3287;54.77;49.97;3.500;208.0;56.97;
1-3288;54.79;49.97;3.500;208.0;56.99;
1-3289;54.80;49.97;3.500;208.0;57.00;
1-3290;54.82;49.97;3.500;208.0;57.02;
1-3291;54.84;49.97;3.500;208.0;57.04;
1-3292;54.85;49.97;3.500;208.0;57.06;
1-3293;54.87;49.97;3.500;208.0;57.08;
1-3294;54.89;49.97;3.500;208.0;57.10;
1-3295;54.90;49.97;3.500;208.0;57.11;
1-3296;54.92;49.97;3.500;208.0;57.13;
1-3297;54.94;49.97;3.500;208.0;57.15;
1-3298;54.95;49.97;3.500;208.0;57.17;
1-3299;54.97;49.97;3.500;208.0;57.19;
1-3300;54.99;49.97;3.500;208.0;57.21;
1-3301;55.00;49.97;3.500;208.0;57.22;
1-3302;55.02;49.97;3.500;208.0;57.24;
1-3303;55.04;49.97;3.500;208.0;57.26;
1-3304;55.05;49.97;3.500;208.0;57.28;
1-3305;55.07;49.97;3.500;208.0;57.30;
1-3306;55.09;49.97;3.500;208.0;57.32;
1-3307;55.10;49.97;3.600;208.0;57.33;
1-3308;55.12;49.97;3.600;208.0;57.35;
1-3309;55.14;49.97;3.500;208.0;57.37;
1-3310;55.15;49.97;3.600;208.0;57.39;
1-3311;55.17;49.97;3.600;208.0;57.41;
1-3312;55.19;49.97;3.600;208.0;57.43;
1-3313;55.20;49.97;3.600;208.0;57.45;
1-3314;55.22;49.97;3.600;208.0;57.47;
1-3315;55.24;49.97;3.500;208.0;57.48;
1-3316;55.25;49.97;3.600;208.0;57.50;
1-3317;55.27;49.97;3.600;208.0;57.52;
1-3318;55.29;49.97;3.600;208.0;57.54;
1-3319;55.30;49.97;3.600;208.0;57.56;
1-3320;55.32;49.97;3.600;208.0;57.58;
1-3321;55.34;49.97;3.600;208.0;57.60;
1-3322;55.35;49.97;3.600;208.0;57.62;
1-3323;55.37;49.97;3.600;208.0;57.63;
1-3324;55.39;49.97;3.600;208.0;57.65;
1-3325;55.40;49.97;3.600;208.0;57.67;
1-3326;55.42;49.97;3.600;208.0;57.69;
1-3327;55.44;49.97;3.600;208.0;57.71;
1-3328;55.45;49.97;3.600;208.0;57.73;
1-3329;55.47;49.97;3.600;208.0;57.75;
1-3330;55.49;49.97;3.600;208.0;57.77;
1-3331;55.50;49.97;3.500;208.0;57.78;
1-3332;55.52;49.97;3.600;208.0;57.80;
1-3333;55.54;49.97;3.500;208.0;57.82;
1-3334;55.55;49.97;3.600;208.0;57.84;
1-3335;55.57;49.97;3.600;208.0;57.86;
1-3336;55.59;49.97;3.600;208.0;57.88;
1-3337;55.60;49.97;3.500;208.0;57.90;
1-3338;55.62;49.97;3.600;208.0;57.92;
1-3339;55.64;49.97;3.600;208.0;57.93;
1-3340;55.65;49.97;3.600;208.0;57.95;
1-3341;55.67;49.97;3.600;208.0;57.97;
1-3342;55.69;49.97;3.600;208.0;57.99;
1-3343;55.70;49.97;3.600;208.0;58.01;
1-3344;55.72;49.97;3.600;208.0;58.03;
1-3345;55.74;49.97;3.500;208.0;58.05;
1-3346;55.75;49.97;3.600;208.0;58.07;
1-3347;55.77;49.97;3.600;208.0;58.08;
1-3348;55.79;49.97;3.600;208.0;58.10;
1-3349;55.80;49.97;3.600;208.0;58.12;
1-3350;55.82;49.97;3.600;208.0;58.14;
1-3351;55.84;49.97;3.600;208.0;58.16;
1-3352;55.85;49.97;3.600;208.0;58.18;
1-3353;55.87;49.97;3.600;208.0;58.20;
1-3354;55.89;49.97;3.600;208.0;58.22;
1-3355;55.90;49.97;3.600;208.0;58.24;
1-3356;55.92;49.97;3.600;208.0;58.25;
1-3357;55.94;49.97;3.600;208.0;58.27;
1-3358;55.95;49.97;3.600;208.0;58.29;
1-3359;55.97;49.97;3.600;208.0;58.31;
1-3360;55.99;49.97;3.600;208.0;58.33;
1-3361;56.00;49.97;3.600;208.0;58.35;
1-3362;56.02;49.97;3.600;208.0;58.37;
1-3363;56.04;49.97;3.600;208.0;58.39;
1-3364;56.05;49.97;3.600;208.0;58.40;
1-3365;56.07;49.97;3.600;208.0;58.42;
1-3366;56.09;49.97;3.600;208.0;58.44;
1-3367;56.10;49.97;3.600;208.0;58.46;
1-3368;56.12;49.97;3.600;208.0;58.48;
1-3369;56.14;49.97;3.600;208.0;58.50;
1-3370;56.15;49.97;3.600;208.0;58.52;
1-3371;56.17;49.97;3.600;208.0;58.54;
1-3372;56.19;49.97;3.600;208.0;58.56;
1-3373;56.20;49.97;3.600;208.0;58.57;
1-3374;56.22;49.97;3.600;208.0;58.59;
1-3375;56.24;49.97;3.600;208.0;58.61;
1-3376;56.25;49.97;3.600;208.0;58.63;
1-3377;56.27;49.97;3.600;208.0;58.65;
1-3378;56.29;49.97;3.600;208.0;58.67;
1-3379;56.30;49.97;3.600;208.0;58.69;
1-3380;56.32;49.97;3.600;208.0;58.71;
1-3381;56.34;49.97;3.600;208.0;58.72;
1-3382;56.35;49.97;3.600;208.0;58.74;
1-3383;56.37;49.97;3.600;208.1;58.76;
1-3384;56.39;49.97;3.600;208.1;58.78;
1-3385;56.40;49.97;3.600;208.0;58.80;
1-3386;56.42;49.97;3.600;208.0;58.82;
1-3387;56.44;49.97;3.600;208.0;58.84;
1-3388;56.45;49.97;3.600;208.0;58.86;
1-3389;56.47;49.97;3.600;208.0;58.88;
1-3390;56.49;49.97;3.600;208.0;58.89;
1-3391;56.50;49.97;3.600;208.0;58.91;
1-3392;56.52;49.97;3.600;208.0;58.93;
1-3393;56.54;49.97;3.600;208.1;58.95;
1-3394;56.55;49.97;3.600;208.0;58.97;
1-3395;56.57;49.97;3.600;208.0;58.99;
1-3396;56.59;49.97;3.600;208.0;59.01;
1-3397;56.60;49.97;3.600;208.0;59.03;
1-3398;56.62;49.97;3.600;208.0;59.05;
1-3399;56.64;49.97;3.600;208.1;59.06;
1-3400;56.65;49.97;3.600;208.0;59.08;
1-3401;56.67;49.97;3.600;208.0;59.10;
1-3402;56.69;49.97;3.600;208.0;59.12;
1-3403;56.70;49.97;3.600;208.0;59.14;
1-3404;56.72;49.97;3.600;208.0;59.16;
1-3405;56.74;49.97;3.600;208.1;59.18;
1-3406;56.75;49.97;3.600;208.0;59.20;
1-3407;56.77;49.97;3.600;208.0;59.21;
1-3408;56.79;49.97;3.700;208.1;59.23;
1-3409;56.80;49.97;3.600;208.0;59.25;
1-3410;56.82;49.97;3.600;208.0;59.27;
1-3411;56.84;49.97;3.700;208.0;59.29;
1-3412;56.85;49.97;3.600;208.1;59.31;
1-3413;56.87;49.97;3.700;208.0;59.33;
1-3414;56.89;49.97;3.700;208.0;59.35;
1-3415;56.90;49.97;3.700;208.1;59.37;
1-3416;56.92;49.97;3.600;208.1;59.39;
1-3417;56.94;49.97;3.600;208.1;59.41;
1-3418;56.95;49.97;3.600;208.1;59.42;
1-3419;56.97;49.97;3.700;208.1;59.44;
1-3420;56.99;49.97;3.700;208.1;59.46;
1-3421;57.00;49.97;3.700;208.1;59.48;
1-3422;57.02;49.97;3.700;208.1;59.50;
1-3423;57.04;49.97;3.700;208.1;59.52;
1-3424;57.05;49.97;3.600;208.1;59.54;
1-3425;57.07;49.97;3.700;208.1;59.56;
1-3426;57.09;49.97;3.700;208.1;59.58;
1-3427;57.10;49.97;3.700;208.1;59.60;
1-3428;57.12;49.97;3.700;208.1;59.62;
1-3429;57.14;49.97;3.700;208.1;59.64;
1-3430;57.15;49.97;3.700;208.1;59.66;
1-3431;57.17;49.97;3.700;208.1;59.68;
1-3432;57.19;49.97;3.700;208.1;59.69;
1-3433;57.20;49.97;3.700;208.1;59.71;
1-3434;57.22;49.97;3.700;208.1;59.73;
1-3435;57.24;49.97;3.700;208.1;59.75;
1-3436;57.25;49.97;3.700;208.1;59.77;
1-3437;57.27;49.97;3.700;208.1;59.79;
1-3438;57.29;49.97;3.700;208.1;59.81;
1-3439;57.30;49.97;3.700;208.1;59.83;
1-3440;57.32;49.97;3.700;208.1;59.85;
1-3441;57.34;49.97;3.700;208.1;59.87;
1-3442;57.35;49.97;3.600;208.1;59.89;
1-3443;57.37;49.97;3.700;208.1;59.91;
1-3444;57.39;49.97;3.700;208.1;59.93;
1-3445;57.40;49.97;3.700;208.1;59.95;
1-3446;57.42;49.97;3.600;208.1;59.97;
1-3447;57.44;49.97;3.700;208.1;59.98;
1-3448;57.45;49.97;3.600;208.1;60.00;
1-3449;57.47;49.97;3.700;208.1;60.02;
1-3450;57.49;49.97;3.700;208.1;60.04;
1-3451;57.50;49.97;3.700;208.1;60.06;
1-3452;57.52;49.97;3.700;208.1;60.08;
1-3453;57.54;49.97;3.700;208.1;60.10;
1-3454;57.55;49.97;3.700;208.1;60.12;
1-3455;57.57;49.97;3.700;208.1;60.14;
1-3456;57.59;49.97;3.700;208.1;60.16;
1-3457;57.60;49.97;3.700;208.1;60.18;
1-3458;57.62;49.97;3.700;208.1;60.20;
1-3459;57.64;49.97;3.700;208.1;60.22;
1-3460;57.65;49.97;3.700;208.1;60.24;
1-3461;57.67;49.97;3.700;208.1;60.26;
1-3462;57.69;49.97;3.700;208.1;60.27;
1-3463;57.70;49.97;3.700;208.1;60.29;
1-3464;57.72;49.97;3.700;208.1;60.31;
1-3465;57.74;49.97;3.700;208.1;60.33;
1-3466;57.75;49.97;3.700;208.1;60.35;
1-3467;57.77;49.97;3.700;208.1;60.37;
1-3468;57.79;49.97;3.700;208.1;60.39;
1-3469;57.80;49.97;3.700;208.1;60.41;
1-3470;57.82;49.97;3.700;208.2;60.43;
1-3471;57.84;49.97;3.700;208.1;60.45;
1-3472;57.85;49.97;3.700;208.1;60.47;
1-3473;57.87;49.97;3.700;208.1;60.49;
1-3474;57.89;49.97;3.700;208.2;60.51;
1-3475;57.90;49.97;3.700;208.1;60.53;
1-3476;57.92;49.97;3.700;208.1;60.55;
1-3477;57.94;49.97;3.700;208.1;60.56;
1-3478;57.95;49.97;3.700;208.2;60.58;
1-3479;57.97;49.97;3.700;208.2;60.60;
1-3480;57.99;49.97;3.700;208.2;60.62;
1-3481;58.00;49.97;3.700;208.2;60.64;
1-3482;58.02;49.97;3.700;208.2;60.66;
1-3483;58.04;49.97;3.700;208.2;60.68;
1-3484;58.05;49.97;3.700;208.2;60.70;
1-3485;58.07;49.97;3.700;208.2;60.72;
1-3486;58.09;49.97;3.700;208.2;60.74;
1-3487;58.10;49.97;3.700;208.2;60.76;
1-3488;58.12;49.97;3.700;208.2;60.78;
1-3489;58.14;49.97;3.700;208.2;60.80;
1-3490;58.15;49.97;3.700;208.2;60.82;
1-3491;58.17;49.97;3.700;208.2;60.84;
1-3492;58.19;49.97;3.700;208.2;60.86;
1-3493;58.20;49.97;3.700;208.2;60.87;
1-3494;58.22;49.97;3.700;208.2;60.89;
1-3495;58.24;49.97;3.700;208.2;60.91;
1-3496;58.25;49.97;3.700;208.2;60.93;
1-3497;58.27;49.97;3.700;208.2;60.95;
1-3498;58.29;49.97;3.700;208.2;60.97;
1-3499;58.30;49.97;3.700;208.2;60.99;
1-3500;58.32;49.97;3.700;208.2;61.01;
1-3501;58.34;49.97;3.700;208.2;61.03;
1-3502;58.35;49.97;3.700;208.2;61.05;
1-3503;58.37;49.97;3.700;208.2;61.07;
1-3504;58.39;49.97;3.700;208.2;61.09;
1-3505;58.40;49.97;3.800;208.1;61.11;
1-3506;58.42;49.97;3.700;208.1;61.13;
1-3507;58.44;49.97;3.700;208.1;61.15;
1-3508;58.45;49.97;3.700;208.1;61.17;
1-3509;58.47;49.97;3.700;208.1;61.19;
1-3510;58.49;49.97;3.800;208.1;61.20;
1-3511;58.50;49.97;3.700;208.1;61.22;
1-3512;58.52;49.97;3.800;208.2;61.24;
1-3513;58.54;49.97;3.800;208.2;61.26;
1-3514;58.55;49.97;3.800;208.2;61.28;
1-3515;58.57;49.97;3.800;208.1;61.30;
1-3516;58.59;49.97;3.800;208.2;61.32;
1-3517;58.60;49.97;3.800;208.2;61.34;
1-3518;58.62;49.97;3.700;208.1;61.36;
1-3519;58.64;49.97;3.800;208.1;61.38;
1-3520;58.65;49.97;3.800;208.2;61.40;
1-3521;58.67;49.97;3.800;208.2;61.42;
