D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0010.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-1292;21.52;49.97;5.900;209.8;33.44;
1-1293;21.54;49.97;6.000;209.8;33.47;
1-1294;21.55;49.97;5.900;209.8;33.50;
1-1295;21.57;49.97;5.800;209.8;33.53;
1-1296;21.59;49.97;5.900;209.8;33.56;
1-1297;21.60;49.97;5.900;209.8;33.59;
1-1298;21.62;49.97;5.900;209.8;33.62;
1-1299;21.64;49.97;5.900;209.8;33.65;
1-1300;21.65;49.97;6.000;209.8;33.68;
1-1301;21.67;49.97;5.900;209.8;33.72;
1-1302;21.69;49.97;5.900;209.8;33.75;
1-1303;21.70;49.97;5.800;209.8;33.78;
1-1304;21.72;49.97;5.800;209.8;33.81;
1-1305;21.74;49.97;5.800;209.8;33.84;
1-1306;21.75;49.97;5.800;209.9;33.87;
1-1307;21.77;49.97;5.900;209.9;33.90;
1-1308;21.79;49.97;5.800;209.9;33.93;
1-1309;21.80;49.97;5.800;209.9;33.96;
1-1310;21.82;49.97;5.800;209.9;33.99;
1-1311;21.84;49.97;5.900;209.9;34.02;
1-1312;21.85;49.97;5.800;209.9;34.05;
1-1313;21.87;49.97;5.800;209.9;34.08;
1-1314;21.89;49.97;5.900;209.9;34.11;
1-1315;21.90;49.97;5.800;209.9;34.14;
1-1316;21.92;49.97;5.900;209.8;34.17;
1-1317;21.94;49.97;5.900;209.9;34.20;
1-1318;21.95;49.97;5.900;209.9;34.23;
1-1319;21.97;49.97;5.800;209.9;34.27;
1-1320;21.99;49.97;5.900;209.9;34.30;
1-1321;22.00;49.97;5.900;209.9;34.33;
1-1322;22.02;49.97;5.900;209.9;34.36;
1-1323;22.04;49.97;6.000;209.9;34.39;
1-1324;22.05;49.97;6.000;209.9;34.42;
1-1325;22.07;49.97;6.000;209.9;34.45;
1-1326;22.09;49.97;6.000;209.9;34.48;
1-1327;22.10;49.97;6.000;209.9;34.51;
1-1328;22.12;49.97;6.000;209.9;34.55;
1-1329;22.14;49.97;6.100;209.9;34.58;
1-1330;22.15;49.97;6.000;209.9;34.61;
1-1331;22.17;49.97;6.000;209.9;34.64;
1-1332;22.19;49.97;6.000;209.9;34.67;
1-1333;22.20;49.97;5.900;209.9;34.70;
1-1334;22.22;49.97;6.000;210.0;34.73;
1-1335;22.24;49.97;6.000;210.0;34.77;
1-1336;22.25;49.97;6.100;210.0;34.80;
1-1337;22.27;49.97;6.000;210.0;34.83;
1-1338;22.29;49.97;6.000;210.0;34.86;
1-1339;22.30;49.97;6.000;210.0;34.89;
1-1340;22.32;49.97;5.900;210.0;34.92;
1-1341;22.34;49.97;5.900;210.0;34.95;
1-1342;22.35;49.97;6.000;210.0;34.99;
1-1343;22.37;49.97;6.000;210.0;35.02;
1-1344;22.39;49.97;6.000;210.0;35.05;
1-1345;22.40;49.97;6.000;210.0;35.08;
1-1346;22.42;49.97;6.000;210.0;35.11;
1-1347;22.44;49.97;6.100;210.0;35.14;
1-1348;22.45;49.97;6.100;210.0;35.17;
1-1349;22.47;49.97;6.100;210.0;35.21;
1-1350;22.49;49.97;6.100;210.0;35.24;
1-1351;22.50;49.97;6.000;210.0;35.27;
1-1352;22.52;49.97;6.100;210.0;35.30;
1-1353;22.54;49.97;6.100;210.0;35.33;
1-1354;22.55;49.97;6.100;210.0;35.37;
1-1355;22.57;49.97;6.100;210.0;35.40;
1-1356;22.59;49.97;6.100;210.0;35.43;
1-1357;22.60;49.97;6.100;210.0;35.46;
1-1358;22.62;49.97;6.100;210.0;35.49;
1-1359;22.64;49.97;6.200;210.0;35.53;
1-1360;22.65;49.97;6.200;210.0;35.56;
1-1361;22.67;49.97;6.200;210.0;35.59;
1-1362;22.69;49.97;6.100;210.0;35.62;
1-1363;22.70;49.97;6.100;210.0;35.65;
1-1364;22.72;49.97;6.100;210.1;35.69;
1-1365;22.74;49.97;6.200;210.1;35.72;
1-1366;22.75;49.97;6.200;210.1;35.75;
1-1367;22.77;49.97;6.200;210.0;35.78;
1-1368;22.79;49.97;6.200;210.1;35.82;
1-1369;22.80;49.97;6.100;210.1;35.85;
1-1370;22.82;49.97;6.200;210.1;35.88;
1-1371;22.84;49.97;6.200;210.1;35.91;
1-1372;22.85;49.97;6.200;210.1;35.94;
1-1373;22.87;49.97;6.100;210.1;35.98;
1-1374;22.89;49.97;6.200;210.1;36.01;
1-1375;22.90;49.97;6.200;210.1;36.04;
1-1376;22.92;49.97;6.100;210.1;36.07;
1-1377;22.94;49.97;6.200;210.1;36.11;
1-1378;22.95;49.97;6.200;210.1;36.14;
1-1379;22.97;49.97;6.300;210.1;36.17;
1-1380;22.99;49.97;6.200;210.1;36.20;
1-1381;23.00;49.97;6.200;210.1;36.24;
1-1382;23.02;49.97;6.200;210.1;36.27;
1-1383;23.04;49.97;6.300;210.2;36.30;
1-1384;23.05;49.97;6.300;210.2;36.33;
1-1385;23.07;49.97;6.200;210.1;36.37;
1-1386;23.09;49.97;6.300;210.1;36.40;
1-1387;23.10;49.97;6.200;210.2;36.43;
1-1388;23.12;49.97;6.300;210.2;36.47;
1-1389;23.14;49.97;6.300;210.1;36.50;
1-1390;23.15;49.97;6.400;210.1;36.53;
1-1391;23.17;49.97;6.300;210.2;36.56;
1-1392;23.19;49.97;6.300;210.2;36.60;
1-1393;23.20;49.97;6.300;210.2;36.63;
1-1394;23.22;49.97;6.300;210.2;36.66;
1-1395;23.24;49.97;6.300;210.2;36.70;
1-1396;23.25;49.97;6.300;210.2;36.73;
1-1397;23.27;49.97;6.300;210.2;36.76;
1-1398;23.29;49.97;6.200;210.2;36.80;
1-1399;23.30;49.97;6.300;210.2;36.83;
1-1400;23.32;49.97;6.200;210.2;36.86;
1-1401;23.34;49.97;6.300;210.2;36.89;
1-1402;23.35;49.97;6.300;210.2;36.93;
1-1403;23.37;49.97;6.300;210.2;36.96;
1-1404;23.39;49.97;6.400;210.2;36.99;
1-1405;23.40;49.97;6.300;210.2;37.03;
1-1406;23.42;49.97;6.300;210.2;37.06;
1-1407;23.44;49.97;6.400;210.2;37.09;
1-1408;23.45;49.97;6.300;210.2;37.13;
1-1409;23.47;49.97;6.300;210.2;37.16;
1-1410;23.49;49.97;6.300;210.2;37.19;
1-1411;23.50;49.97;6.400;210.2;37.22;
1-1412;23.52;49.97;6.300;210.2;37.26;
1-1413;23.54;49.97;6.400;210.2;37.29;
1-1414;23.55;49.97;6.300;210.2;37.32;
1-1415;23.57;49.97;6.400;210.3;37.36;
1-1416;23.59;49.97;6.400;210.3;37.39;
1-1417;23.60;49.97;6.400;210.2;37.42;
1-1418;23.62;49.97;6.400;210.2;37.46;
1-1419;23.64;49.97;6.400;210.3;37.49;
1-1420;23.65;49.97;6.400;210.3;37.52;
1-1421;23.67;49.97;6.400;210.3;37.56;
1-1422;23.69;49.97;6.500;210.3;37.59;
1-1423;23.70;49.97;6.400;210.3;37.63;
1-1424;23.72;49.97;6.400;210.3;37.66;
1-1425;23.74;49.97;6.500;210.3;37.69;
1-1426;23.75;49.97;6.600;210.3;37.73;
1-1427;23.77;49.97;6.500;210.3;37.76;
1-1428;23.79;49.97;6.500;210.3;37.80;
1-1429;23.80;49.97;6.500;210.3;37.83;
1-1430;23.82;49.97;6.400;210.3;37.86;
1-1431;23.84;49.97;6.500;210.3;37.90;
1-1432;23.85;49.97;6.400;210.3;37.93;
1-1433;23.87;49.97;6.500;210.3;37.96;
1-1434;23.89;49.97;6.400;210.3;38.00;
1-1435;23.90;49.97;6.500;210.3;38.03;
1-1436;23.92;49.97;6.500;210.4;38.07;
1-1437;23.94;49.97;6.600;210.3;38.10;
1-1438;23.95;49.97;6.600;210.4;38.13;
1-1439;23.97;49.97;6.600;210.4;38.17;
1-1440;23.99;49.97;6.600;210.4;38.20;
1-1441;24.00;49.97;6.500;210.4;38.24;
1-1442;24.02;49.97;6.500;210.4;38.27;
1-1443;24.04;49.97;6.500;210.4;38.31;
1-1444;24.05;49.97;6.600;210.4;38.34;
1-1445;24.07;49.97;6.600;210.4;38.38;
1-1446;24.09;49.97;6.600;210.4;38.41;
1-1447;24.10;49.97;6.700;210.4;38.44;
1-1448;24.12;49.97;6.600;210.4;38.48;
1-1449;24.14;49.97;6.600;210.4;38.51;
1-1450;24.15;49.97;6.600;210.4;38.55;
1-1451;24.17;49.97;6.700;210.4;38.58;
1-1452;24.19;49.97;6.600;210.4;38.62;
1-1453;24.20;49.97;6.600;210.4;38.65;
1-1454;24.22;49.97;6.600;210.4;38.69;
1-1455;24.24;49.97;6.600;210.4;38.72;
1-1456;24.25;49.97;6.600;210.4;38.76;
1-1457;24.27;49.97;6.600;210.4;38.79;
1-1458;24.29;49.97;6.600;210.4;38.83;
1-1459;24.30;49.97;6.600;210.4;38.86;
1-1460;24.32;49.97;6.600;210.4;38.89;
1-1461;24.34;49.97;6.600;210.4;38.93;
1-1462;24.35;49.97;6.700;210.4;38.96;
1-1463;24.37;49.97;6.700;210.4;39.00;
1-1464;24.39;49.97;6.700;210.4;39.03;
1-1465;24.40;49.97;6.800;210.4;39.07;
1-1466;24.42;49.97;6.600;210.4;39.10;
1-1467;24.44;49.97;6.700;210.4;39.14;
1-1468;24.45;49.97;6.700;210.4;39.17;
1-1469;24.47;49.97;6.800;210.5;39.21;
1-1470;24.49;49.97;6.700;210.5;39.24;
1-1471;24.50;49.97;6.700;210.5;39.28;
1-1472;24.52;49.97;6.700;210.5;39.31;
1-1473;24.54;49.97;6.700;210.5;39.35;
1-1474;24.55;49.97;6.700;210.5;39.38;
1-1475;24.57;49.97;6.800;210.5;39.42;
1-1476;24.59;49.97;6.700;210.5;39.46;
1-1477;24.60;49.97;6.700;210.5;39.49;
1-1478;24.62;49.97;6.700;210.5;39.53;
1-1479;24.64;49.97;6.700;210.5;39.56;
1-1480;24.65;49.97;6.800;210.5;39.60;
1-1481;24.67;49.97;6.800;210.5;39.63;
1-1482;24.69;49.97;6.800;210.5;39.67;
1-1483;24.70;49.97;6.800;210.6;39.70;
1-1484;24.72;49.97;6.700;210.5;39.74;
1-1485;24.74;49.97;6.800;210.6;39.77;
1-1486;24.75;49.97;6.700;210.5;39.81;
1-1487;24.77;49.97;6.900;210.6;39.84;
1-1488;24.79;49.97;6.800;210.6;39.88;
1-1489;24.80;49.97;6.900;210.6;39.92;
1-1490;24.82;49.97;6.800;210.6;39.95;
1-1491;24.84;49.97;6.700;210.6;39.99;
1-1492;24.85;49.97;6.800;210.6;40.02;
1-1493;24.87;49.97;6.800;210.6;40.06;
1-1494;24.89;49.97;6.800;210.6;40.09;
1-1495;24.90;49.97;6.800;210.6;40.13;
1-1496;24.92;49.97;6.800;210.6;40.16;
1-1497;24.94;49.97;6.700;210.6;40.20;
1-1498;24.95;49.97;6.800;210.7;40.24;
1-1499;24.97;49.97;6.800;210.7;40.27;
1-1500;24.99;49.97;6.800;210.6;40.31;
1-1501;25.00;49.97;6.900;210.6;40.34;
1-1502;25.02;49.97;6.800;210.7;40.38;
1-1503;25.04;49.97;6.900;210.7;40.41;
1-1504;25.05;49.97;6.800;210.7;40.45;
1-1505;25.07;49.97;6.900;210.7;40.49;
1-1506;25.09;49.97;6.800;210.7;40.52;
1-1507;25.10;49.97;7.000;210.7;40.56;
1-1508;25.12;49.97;6.900;210.7;40.59;
1-1509;25.14;49.97;6.800;210.7;40.63;
1-1510;25.15;49.97;7.000;210.7;40.67;
1-1511;25.17;49.97;6.900;210.8;40.70;
1-1512;25.19;49.97;7.000;210.8;40.74;
1-1513;25.20;49.97;7.000;210.8;40.78;
1-1514;25.22;49.97;7.000;210.8;40.81;
1-1515;25.24;49.97;6.900;210.8;40.85;
1-1516;25.25;49.97;7.000;210.8;40.88;
1-1517;25.27;49.97;7.000;210.8;40.92;
1-1518;25.29;49.97;7.000;210.8;40.96;
1-1519;25.30;49.97;7.100;210.8;41.00;
1-1520;25.32;49.97;7.000;210.8;41.03;
1-1521;25.34;49.97;7.000;210.8;41.07;
1-1522;25.35;49.97;7.000;210.8;41.11;
1-1523;25.37;49.97;7.100;210.8;41.14;
1-1524;25.39;49.97;7.000;210.8;41.18;
1-1525;25.40;49.97;7.000;210.8;41.22;
1-1526;25.42;49.97;7.100;210.8;41.25;
1-1527;25.44;49.97;7.000;210.8;41.29;
1-1528;25.45;49.97;7.200;210.8;41.33;
1-1529;25.47;49.97;7.000;210.8;41.36;
1-1530;25.49;49.97;7.100;210.9;41.40;
1-1531;25.50;49.97;7.100;210.9;41.44;
1-1532;25.52;49.97;7.100;210.9;41.47;
1-1533;25.54;49.97;7.000;210.9;41.51;
1-1534;25.55;49.97;7.100;210.9;41.55;
1-1535;25.57;49.97;7.200;210.9;41.59;
1-1536;25.59;49.97;7.100;210.9;41.62;
1-1537;25.60;49.97;7.100;210.9;41.66;
1-1538;25.62;49.97;7.100;210.9;41.70;
1-1539;25.64;49.97;7.100;210.9;41.74;
1-1540;25.65;49.97;7.100;210.9;41.77;
1-1541;25.67;49.97;7.200;210.9;41.81;
1-1542;25.69;49.97;7.200;211.0;41.85;
1-1543;25.70;49.97;7.100;211.0;41.88;
1-1544;25.72;49.97;7.200;211.0;41.92;
1-1545;25.74;49.97;7.100;211.0;41.96;
1-1546;25.75;49.97;7.200;211.0;42.00;
1-1547;25.77;49.97;7.100;211.0;42.03;
1-1548;25.79;49.97;7.300;211.0;42.07;
1-1549;25.80;49.97;7.200;211.0;42.11;
1-1550;25.82;49.97;7.300;211.0;42.15;
1-1551;25.84;49.97;7.200;211.0;42.19;
1-1552;25.85;49.97;7.300;211.0;42.22;
1-1553;25.87;49.97;7.300;211.0;42.26;
1-1554;25.89;49.97;7.200;211.0;42.30;
1-1555;25.90;49.97;7.200;211.0;42.34;
1-1556;25.92;49.97;7.200;211.0;42.38;
1-1557;25.94;49.97;7.200;211.0;42.41;
1-1558;25.95;49.97;7.200;211.1;42.45;
1-1559;25.97;49.97;7.300;211.1;42.49;
1-1560;25.99;49.97;7.300;211.1;42.53;
1-1561;26.00;49.97;7.200;211.1;42.56;
1-1562;26.02;49.97;7.400;211.1;42.60;
1-1563;26.04;49.97;7.300;211.1;42.64;
1-1564;26.05;49.97;7.500;211.1;42.68;
1-1565;26.07;49.97;7.300;211.1;42.72;
1-1566;26.09;49.97;7.400;211.1;42.76;
1-1567;26.10;49.97;7.200;211.2;42.80;
1-1568;26.12;49.97;7.400;211.2;42.83;
1-1569;26.14;49.97;7.300;211.2;42.87;
1-1570;26.15;49.97;7.400;211.2;42.91;
1-1571;26.17;49.97;7.400;211.2;42.95;
1-1572;26.19;49.97;7.300;211.2;42.99;
1-1573;26.20;49.97;7.400;211.2;43.03;
1-1574;26.22;49.97;7.300;211.2;43.06;
1-1575;26.24;49.97;7.300;211.2;43.10;
1-1576;26.25;49.97;7.300;211.2;43.14;
1-1577;26.27;49.97;7.400;211.2;43.18;
1-1578;26.29;49.97;7.400;211.2;43.22;
1-1579;26.30;49.97;7.300;211.2;43.26;
1-1580;26.32;49.97;7.500;211.2;43.30;
1-1581;26.34;49.97;7.300;211.2;43.34;
1-1582;26.36;49.97;7.400;211.2;43.37;
1-1583;26.37;49.97;7.300;211.2;43.41;
1-1584;26.39;49.97;7.500;211.2;43.45;
1-1585;26.41;49.97;7.400;211.2;43.49;
1-1586;26.42;49.97;7.500;211.3;43.53;
1-1587;26.44;49.97;7.400;211.3;43.57;
1-1588;26.46;49.97;7.400;211.3;43.61;
1-1589;26.47;49.97;7.500;211.3;43.65;
1-1590;26.49;49.97;7.400;211.3;43.68;
1-1591;26.51;49.97;7.400;211.3;43.72;
1-1592;26.52;49.97;7.500;211.3;43.76;
1-1593;26.54;49.97;7.400;211.3;43.80;
1-1594;26.56;49.97;7.400;211.3;43.84;
1-1595;26.57;49.97;7.500;211.4;43.88;
1-1596;26.59;49.97;7.600;211.4;43.92;
1-1597;26.61;49.97;7.300;211.4;43.96;
1-1598;26.62;49.97;7.600;211.4;44.00;
1-1599;26.64;49.97;7.400;211.4;44.04;
1-1600;26.66;49.97;7.500;211.4;44.08;
1-1601;26.67;49.97;7.400;211.4;44.11;
1-1602;26.69;49.97;7.600;211.4;44.15;
1-1603;26.71;49.97;7.400;211.4;44.19;
1-1604;26.72;49.97;7.500;211.4;44.23;
1-1605;26.74;49.97;7.500;211.4;44.27;
1-1606;26.76;49.97;7.500;211.4;44.31;
1-1607;26.77;49.97;7.600;211.4;44.35;
1-1608;26.79;49.97;7.500;211.4;44.39;
1-1609;26.81;49.97;7.500;211.4;44.43;
1-1610;26.82;49.97;7.500;211.4;44.47;
1-1611;26.84;49.97;7.600;211.4;44.51;
1-1612;26.86;49.97;7.500;211.4;44.55;
1-1613;26.87;49.97;7.600;211.4;44.59;
1-1614;26.89;49.97;7.600;211.4;44.63;
1-1615;26.91;49.97;7.500;211.4;44.67;
1-1616;26.92;49.97;7.700;211.4;44.71;
1-1617;26.94;49.97;7.500;211.4;44.74;
1-1618;26.96;49.97;7.700;211.5;44.78;
1-1619;26.97;49.97;7.500;211.5;44.82;
1-1620;26.99;49.97;7.700;211.5;44.86;
1-1621;27.01;49.97;7.500;211.5;44.90;
1-1622;27.02;49.97;7.600;211.5;44.94;
1-1623;27.04;49.97;7.600;211.5;44.98;
1-1624;27.06;49.97;7.600;211.5;45.02;
1-1625;27.07;49.97;7.700;211.5;45.06;
1-1626;27.09;49.97;7.600;211.5;45.10;
1-1627;27.11;49.97;7.700;211.5;45.14;
1-1628;27.12;49.97;7.600;211.5;45.18;
1-1629;27.14;49.97;7.600;211.5;45.22;
1-1630;27.16;49.97;7.600;211.5;45.26;
1-1631;27.17;49.97;7.700;211.5;45.30;
1-1632;27.19;49.97;7.700;211.6;45.34;
1-1633;27.21;49.97;7.600;211.6;45.38;
1-1634;27.22;49.97;7.800;211.6;45.42;
1-1635;27.24;49.97;7.600;211.6;45.46;
1-1636;27.26;49.97;7.700;211.6;45.50;
1-1637;27.27;49.97;7.600;211.6;45.54;
1-1638;27.29;49.97;7.700;211.6;45.58;
1-1639;27.31;49.97;7.700;211.6;45.62;
1-1640;27.32;49.97;7.700;211.6;45.67;
1-1641;27.34;49.97;7.700;211.6;45.71;
1-1642;27.36;49.97;7.700;211.6;45.75;
1-1643;27.37;49.97;7.800;211.6;45.79;
1-1644;27.39;49.97;7.700;211.6;45.83;
1-1645;27.41;49.97;7.800;211.6;45.87;
1-1646;27.42;49.97;7.700;211.6;45.91;
1-1647;27.44;49.97;7.700;211.6;45.95;
1-1648;27.46;49.97;7.700;211.6;45.99;
1-1649;27.47;49.97;7.800;211.6;46.03;
1-1650;27.49;49.97;7.800;211.6;46.07;
1-1651;27.51;49.97;7.700;211.6;46.11;
1-1652;27.52;49.97;7.900;211.6;46.15;
1-1653;27.54;49.97;7.800;211.6;46.19;
1-1654;27.56;49.97;7.800;211.7;46.24;
1-1655;27.57;49.97;7.800;211.7;46.28;
1-1656;27.59;49.97;7.900;211.7;46.32;
1-1657;27.61;49.97;7.900;211.7;46.36;
1-1658;27.62;49.97;7.800;211.7;46.40;
1-1659;27.64;49.97;7.900;211.7;46.44;
1-1660;27.66;49.97;7.700;211.7;46.48;
1-1661;27.67;49.97;7.900;211.7;46.52;
1-1662;27.69;49.97;7.800;211.7;46.57;
1-1663;27.71;49.97;7.900;211.7;46.61;
1-1664;27.72;49.97;7.800;211.7;46.65;
1-1665;27.74;49.97;7.900;211.8;46.69;
1-1666;27.76;49.97;7.800;211.8;46.73;
1-1667;27.77;49.97;7.900;211.8;46.77;
1-1668;27.79;49.97;7.900;211.8;46.81;
1-1669;27.81;49.97;7.800;211.8;46.85;
1-1670;27.82;49.97;7.900;211.8;46.89;
1-1671;27.84;49.97;7.900;211.8;46.94;
1-1672;27.86;49.97;7.900;211.8;46.98;
1-1673;27.87;49.97;7.800;211.8;47.02;
1-1674;27.89;49.97;7.900;211.8;47.06;
1-1675;27.91;49.97;8.000;211.8;47.10;
1-1676;27.92;49.97;7.800;211.8;47.14;
1-1677;27.94;49.97;8.100;211.8;47.18;
1-1678;27.96;49.97;7.800;211.8;47.23;
1-1679;27.97;49.97;7.900;211.8;47.27;
1-1680;27.99;49.97;7.800;211.8;47.31;
1-1681;28.01;49.97;8.000;211.8;47.35;
1-1682;28.02;49.97;7.800;211.9;47.39;
1-1683;28.04;49.97;8.000;211.9;47.43;
1-1684;28.06;49.97;7.900;211.9;47.47;
1-1685;28.07;49.97;8.000;211.9;47.51;
1-1686;28.09;49.97;8.000;211.9;47.56;
1-1687;28.11;49.97;8.000;211.9;47.60;
1-1688;28.12;49.97;7.900;211.9;47.64;
1-1689;28.14;49.97;8.000;211.9;47.68;
1-1690;28.16;49.97;8.000;211.9;47.72;
1-1691;28.17;49.97;7.900;211.9;47.77;
1-1692;28.19;49.97;8.000;211.9;47.81;
1-1693;28.21;49.97;8.000;211.9;47.85;
1-1694;28.22;49.97;7.900;212.0;47.89;
1-1695;28.24;49.97;8.100;212.0;47.93;
1-1696;28.26;49.97;7.900;212.0;47.97;
1-1697;28.27;49.97;8.100;212.0;48.02;
1-1698;28.29;49.97;7.900;212.0;48.06;
1-1699;28.31;49.97;8.100;212.0;48.10;
1-1700;28.32;49.97;7.900;212.0;48.14;
1-1701;28.34;49.97;8.100;212.0;48.18;
1-1702;28.36;49.97;8.000;212.0;48.23;
1-1703;28.37;49.97;8.000;212.0;48.27;
1-1704;28.39;49.97;8.100;212.0;48.31;
1-1705;28.41;49.97;8.000;212.0;48.35;
1-1706;28.42;49.97;8.000;212.0;48.39;
1-1707;28.44;49.97;8.000;212.0;48.44;
1-1708;28.46;49.97;8.000;212.0;48.48;
1-1709;28.47;49.97;8.000;212.0;48.52;
1-1710;28.49;49.97;8.100;212.0;48.56;
1-1711;28.51;49.97;8.100;212.0;48.60;
1-1712;28.52;49.97;8.000;212.0;48.65;
1-1713;28.54;49.97;8.200;212.0;48.69;
1-1714;28.56;49.97;8.000;212.0;48.73;
1-1715;28.57;49.97;8.200;212.0;48.77;
1-1716;28.59;49.97;8.000;212.1;48.82;
1-1717;28.61;49.97;8.200;212.1;48.86;
1-1718;28.62;49.97;8.000;212.1;48.90;
1-1719;28.64;49.97;8.200;212.1;48.94;
1-1720;28.66;49.97;8.100;212.1;48.99;
1-1721;28.67;49.97;8.100;212.1;49.03;
1-1722;28.69;49.97;8.200;212.1;49.07;
1-1723;28.71;49.97;8.100;212.1;49.11;
1-1724;28.72;49.97;8.100;212.1;49.16;
1-1725;28.74;49.97;8.100;212.1;49.20;
1-1726;28.76;49.97;8.200;212.1;49.24;
1-1727;28.77;49.97;8.100;212.1;49.28;
1-1728;28.79;49.97;8.200;212.1;49.33;
1-1729;28.81;49.97;8.200;212.1;49.37;
1-1730;28.82;49.97;8.000;212.2;49.41;
1-1731;28.84;49.97;8.200;212.2;49.45;
1-1732;28.86;49.97;8.000;212.2;49.50;
1-1733;28.87;49.97;8.200;212.2;49.54;
1-1734;28.89;49.97;8.100;212.2;49.58;
1-1735;28.91;49.97;8.300;212.2;49.62;
1-1736;28.92;49.97;8.100;212.2;49.67;
1-1737;28.94;49.97;8.200;212.2;49.71;
1-1738;28.96;49.97;8.200;212.2;49.75;
1-1739;28.97;49.97;8.100;212.2;49.80;
1-1740;28.99;49.97;8.200;212.2;49.84;
1-1741;29.01;49.97;8.100;212.2;49.88;
1-1742;29.02;49.97;8.200;212.2;49.92;
1-1743;29.04;49.97;8.100;212.2;49.97;
1-1744;29.06;49.97;8.100;212.2;50.01;
1-1745;29.07;49.97;8.200;212.2;50.05;
1-1746;29.09;49.97;8.200;212.2;50.09;
1-1747;29.11;49.97;8.200;212.2;50.14;
1-1748;29.12;49.97;8.100;212.3;50.18;
1-1749;29.14;49.97;8.300;212.3;50.22;
1-1750;29.16;49.97;8.100;212.3;50.27;
1-1751;29.17;49.97;8.200;212.3;50.31;
1-1752;29.19;49.97;8.200;212.3;50.35;
1-1753;29.21;49.97;8.300;212.3;50.39;
1-1754;29.22;49.97;8.200;212.3;50.44;
1-1755;29.24;49.97;8.300;212.3;50.48;
1-1756;29.26;49.97;8.200;212.3;50.52;
1-1757;29.27;49.97;8.100;212.3;50.57;
1-1758;29.29;49.97;8.300;212.3;50.61;
1-1759;29.31;49.97;8.200;212.3;50.65;
1-1760;29.32;49.97;8.300;212.3;50.70;
1-1761;29.34;49.97;8.200;212.3;50.74;
1-1762;29.36;49.97;8.200;212.3;50.78;
1-1763;29.37;49.97;8.200;212.3;50.82;
1-1764;29.39;49.97;8.300;212.3;50.87;
1-1765;29.41;49.97;8.300;212.3;50.91;
1-1766;29.42;49.97;8.100;212.3;50.95;
1-1767;29.44;49.97;8.300;212.3;51.00;
1-1768;29.46;49.97;8.100;212.3;51.04;
1-1769;29.47;49.97;8.200;212.3;51.08;
1-1770;29.49;49.97;8.200;212.4;51.13;
1-1771;29.51;49.97;8.300;212.3;51.18;
1-1772;29.53;49.97;8.200;212.3;51.22;
1-1773;29.55;49.97;8.200;212.4;51.27;
1-1774;29.56;49.97;8.300;212.4;51.31;
1-1775;29.58;49.97;8.200;212.4;51.35;
1-1776;29.60;49.97;8.400;212.4;51.39;
1-1777;29.61;49.97;8.200;212.4;51.44;
1-1778;29.63;49.97;8.300;212.4;51.48;
1-1779;29.65;49.97;8.200;212.4;51.52;
1-1780;29.66;49.97;8.300;212.4;51.57;
1-1781;29.68;49.97;8.200;212.4;51.61;
1-1782;29.70;49.97;8.300;212.4;51.65;
1-1783;29.71;49.97;8.400;212.4;51.70;
1-1784;29.73;49.97;8.200;212.4;51.74;
1-1785;29.75;49.97;8.300;212.5;51.78;
1-1786;29.76;49.97;8.200;212.5;51.83;
1-1787;29.78;49.97;8.300;212.5;51.87;
1-1788;29.80;49.97;8.200;212.5;51.91;
1-1789;29.81;49.97;8.300;212.5;51.96;
1-1790;29.83;49.97;8.400;212.5;52.00;
1-1791;29.85;49.97;8.200;212.5;52.04;
1-1792;29.86;49.97;8.400;212.5;52.09;
1-1793;29.88;49.97;8.100;212.5;52.13;
1-1794;29.90;49.97;8.400;212.5;52.17;
1-1795;29.91;49.97;8.200;212.5;52.22;
1-1796;29.93;49.97;8.400;212.5;52.26;
1-1797;29.95;49.97;8.200;212.5;52.30;
1-1798;29.96;49.97;8.400;212.5;52.35;
1-1799;29.98;49.97;8.200;212.5;52.39;
1-1800;30.00;49.97;8.300;212.5;52.43;
1-1801;30.01;49.97;8.300;212.5;52.48;
1-1802;30.03;49.97;8.200;212.5;52.52;
1-1803;30.05;49.97;8.300;212.5;52.56;
1-1804;30.06;49.97;8.300;212.5;52.61;
1-1805;30.08;49.97;8.400;212.6;52.65;
1-1806;30.10;49.97;8.300;212.6;52.70;
1-1807;30.11;49.97;8.300;212.6;52.74;
1-1808;30.13;49.97;8.400;212.6;52.78;
1-1809;30.15;49.97;8.200;212.6;52.83;
1-1810;30.16;49.97;8.400;212.6;52.87;
1-1811;30.18;49.97;8.200;212.6;52.91;
1-1812;30.20;49.97;8.500;212.6;52.96;
1-1813;30.21;49.97;8.300;212.6;53.00;
1-1814;30.23;49.97;8.400;212.6;53.04;
1-1815;30.25;49.97;8.200;212.6;53.09;
1-1816;30.26;49.97;8.500;212.6;53.13;
1-1817;30.28;49.97;8.200;212.6;53.17;
1-1818;30.30;49.97;8.300;212.6;53.22;
1-1819;30.31;49.97;8.400;212.6;53.26;
1-1820;30.33;49.97;8.300;212.6;53.31;
1-1821;30.35;49.97;8.300;212.6;53.35;
1-1822;30.36;49.97;8.300;212.6;53.39;
1-1823;30.38;49.97;8.300;212.6;53.44;
1-1824;30.40;49.97;8.200;212.6;53.48;
1-1825;30.41;49.97;8.300;212.7;53.52;
